,Beer Names,Rating,Locations,Reviews,Users
1264,Union Brezalkoholno Pivo,4.5,"Ljubljana, Slovenia","Very very nice beer, i really can’t figure out why this beer is rated so low. One of the best 0,5% i’ve ever had. Nice beer-like taste.",FoamScout31
1265,Shepherd Neame Spitfire Lager,5.0,"Faversham, Kent","Light, crisp, citrus flavour. A good head, that lasted the whole pint.The Spitfire Lager, was a welcome change. No after taste and we( my two other colleagues) soon got the flavour.  Very refreshing and, from an ale drinker (normally), I recommend it.",PubLove26
1266,Ace Pineapple Cider,4.7,"Sebastopol, California","Bottle - this is like drinking alcoholic pineapple juice without the hard alcohol influence. Great gold color, incredible aroma and light refreshing taste. I have a sweet tooth so it&aposs right up my alley! Definitely recommend on a hot day where you don&apost want to go heavy. 

---Rated via Beer Buddy for iPhone",BarleyMonger6
1267,Nickel Brook ZAP!,0.7,"Burlington, Ontario","Undrinkable, had to pout the can out. So sour that over whelms everything, not sure how anyone can taste anything else.",Raistlin
1268,Battle Born Beer,4.7,"Reno, Nevada","This is light, crisp and clean low ABV lager, currently brewed by the depot in Reno I find myself drinking this quite often in the summertime it’s nice and refreshing, no off flavors & a nice clean finish, pretty close to perfect for an American style lager.",Stratocasterscott
1269,D9 Tropi Culture Peach Juicy IPA,1.1,"Cornelius, North Carolina","On tap at Lost Dog Cafe in Alexandria, VA. 

Clear, pale yellow with an off-white head and good lacing. 

Aroma of peach and a general artificial fruitiness. 

Taste of something nasty and artificial and a little peach. 

Medium/light body and medium carbonation. 

I get worried when a NEIPA is perfectly clear. That’s the least of this beer’s faults.  I never should have left the brewery.",MadRobin
1270,Gloucester Session IPA,1.8,"Gloucester, Gloucestershire","* Csn 4.5%. 
* Appearance is slight haze with a thin white head. 
* Aroma is strong, grass, mango and pineapple, pleasant. 
* Palate is medium body, high carbonation, with very fine bubbles. 
* Taste is strong, resinous and chalky, not pleasant.
* Finish is dry, chalky. 
* Overall not enjoyable. 2/5",MrJamesMcEwan
1271,Mountain Crest Classic Lager,5.0,"Monroe, Wisconsin",Tastes as good as any other beer.   It's better than many.   It's low cost.,MaltTrub36
1272,Flying Dog Bloodline Blood Orange IPA,1.7,"Frederick, Maryland","Pours the color of orange soda, with a white head and thick lacing.  The label says ale, no mention of IPA, so was caught a bit off guard with the bitterness.   If there is orange in it other than the color, both the aroma and the flavor is totally masked by the hops.  Bitter finish and probably will appeal to the IPA drinkers, which is why it should say IPA on the label!",Aggie80
1273,Volden Session Ale (formerly Vim),0.5,"Croydon, Greater London","Unfortunately I've tasted sick that tastes better than this, please stop selling this. or at least provide Rennie when you sell this.",AleChamp32
1274,Perlenbacher IPA Alkohol Frei,0.7,"Neckarsulm, Baden-Württemberg","Flaska från Lidl. Mörkguldig kristallklar med vit krona. Doftar och smakar gammal spannmålssilo, lite bränt gummi och brödkant med en touch av sur disktrasa. Njae...",Samuel214
1275,Perlenbacher Patronus Weissbier Alkoholfrei,0.7,"Neckarsulm, Baden-Württemberg","Flaska från SB. Brunguldig med en tät och fast vit skumpuck. Doftar och smakar gammal spannmålssilo och lite sötsyrlig vete- och aprikos-ton. Njae, det här åker i vasken.",Samuel214
1276,Northern Monk / J. Wakefield Patrons Project 15.01 Blues Run The Game,1.6,"Leeds, West Yorkshire",Burk. Det här var verkligen ingen höjdare. Smakar för mycket av allt - på en och samma gång - och för lite öl. Bären och humlen skär sig. Alldeles för sött.,hirigalzkar
1277,Thornbridge Big Easy,4.5,"Bakewell, Derbyshire","En rigtig god alkoholfri øl. Den har ingen syrlighed, og den har en fi humlet eftersmag.",nybol
1278,Klosterbräu Bamberger Rauchbier,0.5,"Bamberg, Bavaria","Imho by far the worst smoke beer of my region (Bamberg-Franconia), no character at all. Absolutley no comparison to Spezial or even Hönig Posthörnla. I will never drink that again
",CiderTamer37
1279,Founders KBS (Kentucky Breakfast Stout),0.5,"Grand Rapids, Michigan","WAY overhyped and WAY WAY overpriced, Kentucky Breakfast Stout from Founders is the Poster Beer for exactly what is wrong with the hipster-driven corporatification of the craft brew movement.",johnsingac
1280,WellBeing Hellraiser Dark Amber,0.9,"Maryland Heights, Missouri","Sorry to say, this tastes nothing like a dark amber. The best that I can describe is that it has the aroma of soap with the finish of blueberries. Doesn’t live up to the name Hellraiser.",CaskScout25
1281,Trophy Cloud Surfer,2.0,"Raleigh , North Carolina",Super rindy grapefruit hazy IPA. Too much. Boring. Trendy. Not in balance. May as well chew on a grapefruit peel.  Rubber plant overtones. Screw this stuff.  Give me anything else.,freekyp
1282,Greene King XX Mild,4.5,"Bury St. Edmunds, Suffolk",From a 6 beer box of Greene King beers that I got from Tescos. 3% VOL I shouldn't like this but I really do. Sweet malty beauty. Very refreshing,topherwalk
1283,Omission Gluten Free Lager,4.6,"Portland, Oregon","Watch our video review of this exact product here: https://youtu.be/EWJgMb8YDZc

- THIS IS “BEER BRO’S” - Bro’s reviewing Beer! 
Search ""BEER BRO's"" or ""Vegas Soup TV"" on YouTube",BarleyLiquids33
1284,Crispin Original,5.0,"Colfax, California","Watch our video review of this exact product here: https://youtu.be/EWJgMb8YDZc

- THIS IS “BEER BRO’S” - Bro’s reviewing Beer! 
Search ""BEER BRO's"" or ""Vegas Soup TV"" on YouTube",BarleyLiquids33
1285,Schöfferhofer Hefeweizen,4.9,"Frankfurt, Hesse","Nice and relaxing to drink. Bready and banana tastes. Not too strong. A perfect one to accompany food.

",saxdude
1286,Bud Light Orange,0.7,"St. Louis, Missouri","Wow. Heinous. Lacks the subtlety of say A Leinenkugels Orange Shandy which tastes like Lager flavored with orange oil. Not a hint of sugar. BLO tastes exactly like  a 2:1 mix of Bud Light and Fanta Orange... Sweetness and all. Gross.  Truly gross.  I actually don't mind Bud Light Lime for making Micheladas at home, because it doesn't come across as sweet; just fizzy yellow American beer with a lime in it. The neutral (to be kind) flavor doesn't mess with the other components of of the tomato-y, spicy drink.  Unless you are a wasted sorority girl on Spring Break in Daytona; avoid at all costs.",BineTamer45
1287,Rogue Kulture Clash,5.0,"Newport, Oregon","Acquired at Smart Time Food for $15.99, Kulture Clash is an Imperial Blonde Ale blended with kombucha tea crafted in collaboration between Brew Dr. Kombucha and Rogue Ales.

The aroma of kombucha, pear, lemon, and herbal notes are sensed as you drink. The appearance is a clear gold with a low white head. The alcohol content is 6.9%.

The kombucha tea is watery and makes the beer easy to drink. The tea aspect gives a domineering pear sensation. Cherries slightly tarts the complexion along with sweetening the tone. Ginger spices the take and lingers into the dry finish. Clove illuminates the pear timbre. Lemon compliments the pear and cherry flavors. Wheat fairly textures the mouthfeel.

Kulture Clash is an amazing Imperial Blonde blended with kombucha tea. The kombucha used delivers an impeccable experience despite this beer coming across as a kombucha instead of a beer. The cherry and ginger are a beautiful compliment to the lemon and pear. As a final product, I think it is an outstanding. This is exciting to drink that will leave an impression upon you.

Cheers. Prost. Drink for the love of beer.

For more beer reviews, visit and like my blog “Drink For the Love of Beer.”",dflb
1288,OMB Copper,0.8,"Charlotte, North Carolina","My homie and I currently sitting at the bar, so appalled by this beer I chose to waste my time on a good night out with da boys to write this review. This beer smells like straight throw up, I'm talking 16 shots, hungover throw up everything from the night before. Also tastes icky. If you order this monstrosity, order everclear as a chaser.",NobleAromas39
1289,Sweetwater 420 Strain Mango Kush,0.5,"Atlanta, Georgia",Smells and taste like a skunks butt. After drinking this i had two other beers and was still burping this nasty crap up. I only gave it a .5 because it had a little alcohol in it.,BeerChief36
1290,ABK Hell,5.0,"Kaufbeuren, Bavaria","Weirdly, in a former life, I tried one of the first beers ABK’s produced 700 years ago, according to the beer glass this was poured in. 
I am glad to report it tastes exactly the same! Crisp golden pour, citrus lime notes on the nose. Mango finish (not really).!A solid German beer that is consistent with its brewing tradition but I was pretty pied when I served this so let’s just say ‘Ein Prosit’ and be done with it. Definitely recommend",IPAMonger135
1291,Kaltenberg Hell,5.0,"Kaltenberg, Bavaria","Translated as Cold Mountain: the kingly Bavarian Beer. This malt, toffee, caramel brew was very nice. A golden orange pour with a small head. Lovely smooth mouth feel. And nice refreshing finish. Wunderba",IPAMonger135
1292,Kaiserdom Hefe-Weissbier,5.0,"Bamberg-Gaustadt, Bavaria","I've become a fan of wheat beers. By chance, I found a couple of cans of Kaiserdom in China. After I tasted it, I had to get more. This is one of the best.",AllGrainTun28
1293,Odd Side Ales Beer Me,1.1,"Grand Haven, Michigan","Tastes almost like a session IPA.... WITH CITRUS OF COURSE! Michigan craft brewers are just flat out awful right now. The obsession with hops and fruit is not only puzzling, it’s piss poor brewing. Shame on this “lager” and Michigan craft brewing as a whole.",FoamTasty33
1294,Sweetwater 420 Strain Mango Kush,1.4,"Atlanta, Georgia","Sampled on draft this beer poured a yellow gold color with a medium sized foamy white head that left good lacing. The aroma was pot, skunk, earthiness and a hint of fruit. The flavor was intense skunky pot and a bit of mango. Long finish. Disgusting.",FROTHINGSLOSH
1295,Weird Beard Something Something Darkside,0.8,"Ealing, Greater London","Bottled June 6, 2017
Best before June 6, 2019
Batch: 0446

On the bottle it says: ""this beer will age well"" - I disagree with that! 
 
The beer pours dark brown to black with a one finger high brown-beige head that leaves almost no lacing on the glass. 
 
Nose: Sour milk (that's not good!), coffee, chocolate and leather. 
Taste: Coffe, dark chocolate and roasted malt but also old, sour milk... 
This beer has NOT age well :( 
To bad I have to give this to the sink. 
I should have had this beer fresh. 

My rating: NA - Infected beer!",craftbeersweden
1296,Box Steam Derail Ale,1.5,"Trowbridge, Wiltshire","Bottled beer served in Shoeburyness, end of the line. Not a good beer, far from being a good beer. It reminded me of a strong lager with that nasty syrupy taste. Yuck, yuck and double yuck. Vicious, you hit me with a flower.",ThePaleAlien
1297,Paulaner Original Münchner Hell (Premium Lager),5.0,"Munich, Bavaria","Crisp filtered golden body. Light notes on the nose. Fresh zingy sharp citrus taste on the mouth. Short finish. Another one of Munich’s classic breweries ( In my humble option; not as nice as some of Munich’s others, good none the less and heir Hefeweizen is beautiful)",IPAMonger135
1298,Spaten Münchner Hell / München / Premium,5.0,"Munich, Bavaria","In Bavaria they like to call a spade a spade. Especially if you’re  a beer, which they also like to call a Spade. Literally. 
As has been well documented beer has experienced a real renaissance in recent years, especially amongst the New wave craft brewery’s who really ate taking beer ‘to the limit and beyond’. It is nice therefore to remind ourselves once in a while that some people have been doing this for centuries. German Monks mainly.
 Spartan is one of Bavaria’s core beers bound by their purity laws. This makes it so excellent. A clear golden pour, crisp refreshing and date that slips down so smoothly. And a finish that plays your spine like a xylophone! Delicious 
Prost!
",IPAMonger135
1299,21st Amendment Sparkale,1.0,"San Leandro, California",Bought a six pack of cans at wholefoods. Tastes like a cheap sweet wine. Really disappointed.,silo31
1300,Mickeys Fine Malt Liquor,5.0,"Milwaukee                       , Wisconsin",Ohhh Mickey’s.. I can’t count how many darkened days and sunny nights you’ve gotten me through. You truly are the FINEST of malt liquors.,B1gD1ckWeis
1301,Golden Road / Estrella Jalisco Mango Michelada,5.0,"Los Angeles, California",I bought this at my local Foods Co about 2 weeks ago and had a sudden craving for the authenticity of the mango taste paired with the clamtato and other mixes that make this a michelada. Unfortunately when i went back to FoodsCo they were all sold out. I decided to try the liquor store across from foodsco and i was in luck. I bought 4 x 25 oz cans. For me the taste is just as refreshing as the can looks. It is not too thick and smells as expected...just like a mango michelada.,HopsChief36
1302,Marston's Resolution / Low C,4.7,"Burton-on-Trent, Staffordshire","Not an advert, but at £.80p a bottle if you order 3x24 cases to avoid delivery charge.

Very low calorie where all sugar turns to alcohol- so pretty much Carb free (about 2g a bottle)

Like others have said, ignore The CAMRA beer snobs who don’t seem to understand that this is brewed this way deliberately to keep the calories down.  What on earth do they expect??",PubLegion34
1303,Cloudwater Human Meanings,2.2,"Manchester, Greater Manchester",Not sure what to make of this bit sour and ciderish.  Each to their own but I was shocked by how poor this was,keerin
1304,Funky Buddha Tequila Margarita Gose,0.6,"Oakland Park, Florida","I know I like to shit on this brewery sometimes for their funky concoctions, but truth is they can make regular beers very well. Which is probably why I call them out - they make way too many beers that don't taste like beer. Now often, they amaze me as they can make these weird flavors taste good in beer, and make them taste authentic. But also, it's usually nothing more than a sip and ""oh, that's neat"" before you want to move on. Can you drink a pint of one of those weird sweet flavored beers? Fuck no. Now on to the current rating. The Margarita Gose falls into their concoction category. So it is one of those ""oh, it's neat, tastes like a margarita, now back to beer"" reactions? Hell no it isn't. This is some awful shit right here. Sour with weird lime flavors, strange bitterness, vomit-esque finish. Two sips. Then shared two sips with others, who equally hated it. Then a third sip to confirm what I was tasting. Then down the drain. Guess what - I'll take the blame for wasting $15 on a 4-pack from a brewery known for making stupid fucking beers. But also guess what - this is the last time I spend any money on Funky Buddha. Fuck you assholes.",PhillyBeer2112
1305,Benediktiner Weissbier,5.0,"Ettal, Bavaria","Excelente corona de espuma blanca, maltas muy presentes y amargor muy bajo. Muy buen cuerpo y acidez bien equilibrada. Suguiere olor y sabor a migajon.",fabianpina85
1306,Galereux,5.0,"Neckarsulm, Baden-Württemberg",Found this beer back at uni and have never looked back. Galereux changed my life with its bold flavours and sick cunt attitude. It's true how the old saying goes - Galereux WILL get you through. Fuck the haters this drink is divide. £2.60 for 4 cans mate give me 17.,MaltoseMuse38
1307,Ale Asylum Ballistic IPA,1.3,"Madison, Wisconsin","Pours with a deep caramel color with a much higher malty flavor than expected for a New England IPA. Slightly hazy with a mediocre hop profile that is overwhelmed by malts. Drinkable but will not purchase again. 

---Rated via Beer Buddy for iPhone",nran17
1308,Adnams Ghost Ship Alcohol Free,4.5,"Southwold, Suffolk","The most convincing NA beer I know. Most friends who have tried this out of a pint glass have got half way through before I've broken it to them, then it's a bit of double checking the label. Fantastic mouthfeel and flavour is perfectly thirst quenching. A fairly old fashioned bitter style, not to mad on the hops, but plenty of flavour.",LagerTeam39
1309,Carlsberg Special Brew,4.1,"Northampton, Northamptonshire","A fantastic beer with a bad reputation, which is a shame. In a blind taste test with Leffe Blonde I challenge you to tell the difference. In fact i prefer it. One of my favourite beers. Moderation is key.",NobleTickers31
1310,Adroit Theory All Shall Perish,1.8,"Purcellville, Virginia",Can shared from Tavour. The beer is a hazy gold with a big head of white foam. The aroma is pretty raunchy and earthy. Smells a bit like funky sweat. Taste is a bit off putting as well. Medium body and medium carbonation.,JStax
1311,Beck's Limited Edition 2013 Chili Mango,5.0,"Bremen, Bremen","Sehr spannende Kombination, schmeckte erstaunlich gut und erfrischend. Schade, dass es das Bier nicht mehr gibt.",BrewerySampler31
1312,Meantime Yakima Red,1.2,"Greenwich, Greater London","(red-orange, nez ~hoppy, bouche évanescente qui vit moins longtemps qu’une rose de Ronsard, ~aucun plaisir)",julesxxl
1313,Paradox Beer Skully Barrel No. 61 (Cafe Vibrante),1.4,"Divide, Colorado","Tap at First Draft in Minneapolis, MN. Really didn't like this one. Green pepper, cinnamon, sour.",BVery
1314,Beck's,4.0,"Bremen, Bremen",Amargor pronunciado e um leve salgado. Custo alto no Brasil em relação a categoria.,marcelogas
1315,Upright Two Tone,1.4,"Portland, Oregon","On tap at Farmhouse Fest 2019, pours  a cloudy golden with a small white head. Aroma brings out tons of diacetyl, not much else - ugh. Flavour is unpleasant, with rustic saison yeast and heaps of diacetyl. This is gross.",mcberko
1316,Lone Star,5.0,"Los Angeles, California",It’s not for everyone but it’s a solid lager with better flavor then some would like to give credit. Grain and corn combo with a subtle sweet finish.,BrewMaster98
1317,Bellwoods Barn Owl (Blend No. 18),2.2,"Toronto, Ontario","Bottle at Farmhouse Fest 2019, pours a hazy blonde with a small white head. Aroma brings out passionfruit, and sulphuric notes. Flavour is messed up, with rubber, subdued passionfruit, and sulphuric notes. There is something wrong here. Very sulphuric.",mcberko
1318,Ballast Point Lager,1.0,"San Diego, California","For the price, I should have bought Yuengling Golden Pilsner or Founder’s Solid Gold. This beer disappointed me. It’s drinkable, but not worth the $10.99 I spent for a six-pack.",BJSixstring
1319,Lagunitas A Little Sumpin' Sumpin' Ale ,2.2,"Petaluma, California",Aroma a lúpulo casi nulo con algo sintético o plástico de fondo. Nada agradable. Sabor muy lupulizado con poco cuerpo. Alcohol presente. Final seco resinoso  y alcoholico. No volveré a probarla pese a que esta en concreto tenía unos 6 meses desde fabricación.,eurekabrewer
1320,Wychwood Ginger Beard (Bottle),4.1,"Witney, Oxfordshire","0.5l bottle. Amber color, small dirty white head. You can smell ginger and lemon aroma. Nicely balanced, closer to the sweet side. Flavour is lemon, ginger, maybe a touch of orange. Gingerroot aftertaste. I quite enjoyed it.",Salieri92
1321,Left Handed Giant Sorcerers & Magicians,1.2,"Bristol, Gloucestershire","Clear red colour with a large,pink head. Aroma is malty, wheat, yeasty, and fruit like cherry. Flavor sweet and tart. You find flavours that remind you of pear cider, with a sweet and light yeast flavour.  A lot of colour but unfortunately the flavour do not live up to that, and i missing the cherry flavour.",ölälgen
1322,Riedenburger Dolden Null,4.5,"Riedenburg/Altmühltal, Bavaria",Orange golden hazy appearance with a frothy head. Typical grapefruit smell of an IPA with a smell of oranges and cloves which makes it taste like a fruity gingerbread. Frankly the best low alcohol beer I ever drank. I'm not even missing the full amount of alcohol in this one. I'm surprised it's possible to make a low alcohol IPA.,ophone
1323,Coors Banquet Beer,3.5,"Golden, Colorado","Take this beer for what it is:
Easy drinking.
Cheap
You need a 24 that will last a few days at the cottage and goes down easy then this is it. I enjoy a good hoppy beer or strong ale for flavour but I enjoy this beer more when I want to crush back a few on a summer day.  Maybe not as good as some lagers out there but nothing to complain about.  I wouldn't mind a stronger alcohol content.  Solid 3.5 stars out of 5 for me.",BreweryStein25
1324,Kona Big Wave Golden Ale,0.8,"Kailua Kona, Hawaii","This beer was recommended to me by a friend who was delighted with him. For me, the beauty of this beer turned out to be only in that it was produced in Hawaii because I live in Russia.",AllGrainTapper29
1325,AleSmith Noble Empire,2.3,"San Diego, California","Pours black with a small head.
Nose shows liquorice, port-like notes, vegemite, raisins, booze, oxidised notes and chocolate.
Flavours include more roasted malt, liquorice, hot booze, oxidised notes and vegemite.",Davros
1326,Molson Canadian,4.6,"Montréal, Quebec",This taste like Coors Banquet and could very well come out of the same tanks but it is more expensive so I don't buy it very often.,LocalAromas22
1327,Labatt Blue,4.8,"London, Ontario",This is good beer.  I would buy it more often but I feel like I'm getting screwed because the bottle is only 11.5 oz.  What is that all about?,LocalAromas22
1328,Miller Lite,4.6,"Milwaukee                       , Wisconsin",Great beer.  Great choice.  This page indicates that Pilsner is Lager.  A lot of people have a hard time grasping that pilsner is lager.,LocalAromas22
1329,Coors Light,4.5,"Golden, Colorado","This is an awesome beer.  But, it aggravates me that they stole the Silver Bullet nickname from Sterling 16 oz cans.",LocalAromas22
1330,Budweiser Select,4.3,"St. Louis, Missouri",This is Budweiser's answer to Coors Light an Miller Lite.  One can't go wrong with it if they're in the mood for a light beer.  It has a crown on the bottle cap because it's in the King of Beers family.,LocalAromas22
1331,Coors Banquet Beer,5.0,"Golden, Colorado",Of course this is good beer.  It's the beer that made Boulder famous. I love this beer and wish that I got invited to banquets more often so I could drink more of it.,LocalAromas22
1332,Bud Light,3.0,"St. Louis, Missouri","Not enough taste for me.  But, it is available everywhere in any packing  and size that one needs.",LocalAromas22
1333,Kona Big Wave Golden Ale,5.0,"Kailua Kona, Hawaii",Excellent summer beer. Light with just a hint of fruit.  This is my new favorite!,DraftPours36
1334,Pabst Blue Ribbon,5.0,"Los Angeles, California","Currently, my preferred beer.  But, it's very hard to find in a 12 oz. bottle and 6 pack.  Pabst is packed with taste.  I amazed that Miller Coors brews a better beer this good as a co-packer.  This is the same stuff that won the blue ribbon.",LocalAromas22
1335,Rolling Rock Extra Pale,5.0,"St. Louis, Missouri","Refreshing and affordable.  Rolling Rock is what beer should be.  Taste buds change throughout one's life.  Currently, I'm a light lager guy.  (When I was a young buck, my beers looked like used motor oil.)  You can't go wrong with Rolling Rock.  If you buy it can, I recommend pouring it in a glass.",LocalAromas22
1336,Wicked Weed Medora Blackberry Raspberry Sour,2.4,"Asheville, North Carolina","Bottle. Looks like cloudy, purple Kool-aid. Aroma is fruity and funky. Taste is blackyberry, sour and funky.",tnkw01
1337,Jubel Alpine Beer Cut With Peach,4.8,"Penryn, Cornwall","I saw this in Sainsbury’s and decided to give it a go. Having had many demi-peches in the Alps I wanted to see how it compared. 

Pouring, it had a good light peach aroma and was pale yellow with a good head. Took my first sip and it took me right back to the Alps. Amazingly refreshing like a fruit cider but with a dry finish of a lager. It went down way too quick – sign of a good beer.",BarrelTun40
1338,Maui Brewing Big Swell IPA,1.1,"Kihei, Maui, Hawaii","$2 can from vintage estate. A slightly deeper yellow than pale. Big foam y head, more than half of glass is foam, even with a gentle pour. Head goes craggy, unrelenting. Smell is typical rough volatile IPA. First tate is all IPA, bitter nasty resinous mouth coating chewing on green grapefruit rinds mixed with pine tar. What else can be said? Its just another of a million typically ubiquitous IPA that treads into double imperial IPA territory. IPA, the beer with a preservative in it. Rude mah-fah.",cheap
1339,Michelob Ultra Lime Cactus,4.0,"St. Louis, Missouri","Good, cheap drinking beer.  Must be popular, because always sold out.  Much better than competitors.",bryan1016
1340,Apoldaer Festbock,5.0,"Apolda, Thuringia","I dont like bock bier, but i heard before that i should try this one. I bought it in Erfurt and i drink it during my train journey eastwards. Oh boy, this one is good one. Probably one of the best i ever haved. Complex taste, subtle aroma. Made me relaxed so quickly. Thuringen knows how to do it. Bravo.",darsim
1341,Frankfurter Pilsener Premium,4.5,"Frankfurt an der Oder, Brandenburg","Well, i really enjoyed that beer. It reminds me those flavours, how used to good Polish beer tasted like. It is drinkable indeed, but in its own way. At the beginning one is being overwhelmed with hoppy flavours, only to smoothly face a new taste, more watery, however classic. I love it. One of the best Pilseners I ever haved. Thanks.",darsim
1342,Leinenkugels Summer Shandy,1.0,"Chippewa Falls, Wisconsin","It’s like the great value version of Sam Adams’s porch rocker (which is 100% better FYI) it’s like someone made a drink half natural light half watered down powdered lemonade... nasty
",olewat
1343,Bud Light Lime Coco-Nut-Rita,0.5,"St. Louis, Missouri",All the worst qualities of a coconut water with a healthy dose of 8% alcohol.,bpreo
1344,Karmeliten Festbier,5.0,"Straubing, Bavaria","Excelente olor afrutado, no mucha espuma pero es blanca y se adhiere bien. Muy fácil de beber, sabor intenso de la malta incluso dulce como el cereal del desayuno. Sensación de cuerpo y carbonatacion en la boca, amargor apenas perceptible.",fabianpina85
1345,Chihuahua Cerveza El Primero,4.2,"Newport Beach, California","Nice pilsner backbone with slight corny sweetness. Very low hop
Bitterness. Appearance: Nice Yellow light lager with a crisp, thin head. True to style, enjoy seeing quality competition in the Mexican style market.",BubbleSensei26
1346,Firestone Walker 805,0.5,"Paso Robles, California","12 oz can poured into a pint glass. Didn't know what the fuck kind of beer this was when I bought the sixpack. There is some lame description on the packaging. The brewers never got around to stating exactly what type of beer I was buying. So, what I end up with is expensive and boring amber ale. My advice is not to bother with this one as it is a shit beer on par with budzilla. Everyone who buys this kat piss by mistake, like I did, should demand their money back!",tntracey
1347,Wild Blue,5.0,"St. Louis, Missouri","The best beer I have ever had. Good first flavor. Nice color. Fantastic aftertaste. Can’t find it anymore. Alas, you find a great beer, then it disappears. :~{",BarrelChief42
1348,Natural Light Naturdays,0.5,"St. Louis, Missouri","This stuff is gross. The guy who came up with this needs to be fired immediately!!!
",WortRater32
1349,Paulaner Salvator,1.8,"Munich, Bavaria",Pésima. Me costó bastante terminármela porque el sabor no es nada bueno. La única sensación que me dió fue de asco,MattCP
1350,Skinny Brands Lager,4.5,"Ashton under Lyne, Greater Manchester","Heard about these so looked on Amazon and found them 12 bottles for £12. First attempt they were broken in transit so had to re order and they came today. From the looks of it they are made in Ashton (4 miles from me) but came from Peterborough!!+confused. 

I'm on a diet so wanted to see if these will help as I love a drink and I'm not disappointed, it's not the best beer in the world but it is quite refreshing, crispy dry-nessss. A little bitterness and can taste hops and malts. It would be nothing special if it wasn't 89 calories. It deserves a high score cos I can at least drink this in the knowledge it's low calorie. 1 or 2 of these and a cloudwater not a bad night",topherwalk
1351,Wolfscraft Frisch-Pils,1.6,"Freising, Bavaria","Geruch und Geschmack irgendwie scharf. Sehr bitter, im Geschmack auch alte Gummireifen. Wirkt, als wäre es nicht lang genug gelagert.",Tayeth
1352,Löwenbräu Original,5.0,"Munich, Bavaria","Lion Beer! 
Another one of Bavaria’s original beers adhering to their Purity laws. This beer is a total babe! Crisp golden pour- caramel toffee  notes on the nose. A full-smooth, refreshing mouth feel with a deliciously smooth finish.
Seriously this beer is amazing.",IPAMonger135
1353,Casablanca (Casa Beer),0.5,"Casablanca, Morocco","Pale lager du type north american light de 5 % abv.
Heineken sévit aussi au Maroc, et à Casablanca en particulier.
Casablanca est une ville portuaire, et donc intéressante pour le commerce.
De plus elle dépasse les 4 millions d'habitants, ce qui en fait un potentiel propre.
Le minaret de la mosquée Hassan II s'élève à plus de 200 mètres, faisant de
celle-ci une construction quasi pharaonique, terminée en 1993.
La bière de Heineken n'est pas quant à elle pharaonique … loin s'en faut.
Ma note est la 600 ème de cette bière, j'en suis fort heureux.
Quelqu'un lui a donné un 5, c'était la 1ère cotation de cette personne ...
Quelqu'un lui a donné un 4,2, c'était la 2ème cotation de cette personne ...
Pauvre casa.",corkyrory66
1354,Wainwright (Bottle),4.5,"Wolverhampton, West Midlands","Decent real ale. Crisp, clear and refreshing. A light bitter finish. It's a go to beer for me for many years. First time drinking it for a good few months but it's still the same real ale I know and love. It's not a cloudwater and never will be but it's a decent beer",topherwalk
1355,Upham UB5,5.0,"Bishops Waltham, Hampshire","A very fine summer beer which I have been enjoying at the Hawk Inn, Amport.  It will be very sad if this vanishes.",LovibondTun34
1356,Bud Light Orange,5.0,"St. Louis, Missouri","It was appealing to me the idea of having a beer with a natural citrus flavor so I tried the lime one, it is good, but the orange one is great. It offers a very refreshing taste that smoothens the customary beer flavor, being still a beer....

Great for these hot summer days !.",IPALees33
1357,Shiner Cerveza De Verano,0.9,"Shiner, Texas",Thin pale clear yellow with a fair amount of carbonation in the form of tiny bubbles.  Slight malt aroma with a thin body and bland taste.  Not much going on with this one.  Spanish immigrants prefer Miller Lite and Bud Light so I'm not so sure of the push for these styles here lately.,Pershing
1358,Budweiser,3.3,"St. Louis, Missouri",Quit hating it’s Budweiser you know what you’re getting is it amazing no but it gets the job done pretty similar in taste to other beers of the style but it also has this unique bud taste I reckon it’s from the rice overall there’s a reason everyone knows someone who drinks bud because it’s solid and consistent,slaytonrider
1359,New Belgium / Cervecería Primus Mural Agua Fresca Cerveza,1.2,"Fort Collins, Colorado",The only thing missing from this beer is fruit flavored gold flakes.  I don't even know what Hibiscus is.  Clear pink pour with lots of carbonation in the form of tiny bubbles.  Thin body.  Weak finish.,Pershing
1360,Clown Shoes Mangö American Style Kölsch,1.8,"Boston, Massachusetts","No head whatsoever on a still dark golden body - looks awful!
False fruity aroma.
Medium to thin bodied, lifeless!
Sweet tastes of mango, water & sugar.

Awful stuff",simontomlinson
1361,Bell's Planet Series: Saturn - The Bringer Of Old Age,1.8,"Comstock, Michigan","Found old bottle from 4 years ago.

Smells like my ""best"" homebrew. Smells malty and alcoholic and too sweet.

Looks dark copper color. Easy mouth feel.

Tastes like my old homebrew. Over malty and over hoppy with weird aftertaste. I guess it's bringing bad memories of having to drink gallons of this type of stuff.

Maybe the bottle would have been better 4 years ago?",hoju777
1362,Gulden Draak Imperial Stout,1.7,"Ertvelde, Belgium","Bottle (from Koht). Pours black. Aroma and flavor are very sweet, very boozy, sugar, roast, dirtyness. This is baaad.",martjoobolut
1363,Dubuisson Rasta Trolls,1.0,"Pipaix, Belgium","hazy orange colour, medium sized, quickly collapsing white headaroa and taste is completely dominated by artificial pear-apple juice...why the hell at the brewery they thought tht makes sense to screw up an otherwise enjoyable beer?...",Lore
