,Beer Names,Rating,Locations,Reviews,Users
1052,Land & Sea Breakwater,1.8,"Comox, British Columbia","Medium brown body and modest foam, very little aroma except maybe some malt sweetness. Flavour is weak malt with a somehow boozy kick, soft caramel. Mouthfeel has a bit of dryness but is otherwise weak. This is missing all the essential elements in a bitter.",DeanF
1053,Cellar West Bone & Bine,1.9,"Boulder, Colorado","Can (Aug 21, 2019 canning).

Head is initially average sized, frothy, white, mostly lasting.
Body is cloudy/murky medium yellow.

Aroma is lightly malty (grain), lightly to moderately hoppy (orange), with notes of stomach acid, plastic, fabric softener.

Flavor is moderately sweet, moderately to heavily acidic, lightly bitter.
Finish is lightly sweet, moderately to heavily acidic, lightly to moderately bitter, unclean.

Medium body, watery texture, lively carbonation, lightly alcoholic.

Extremely sour, watery, and dirty. The misspelling of Scandinavia on the label is a nice touch too. Easily the worst thing I've had from CW so far, but they've all been pretty bad.",Ernest
1054,Ace Highlander Scottish Ale,1.8,"Courtenay, British Columbia","Clearish brown body and okay foam, thin and faint molasses on the nose. Flavour is soft tin and sugar. Malt character is too subdued and the sugar lingers. This one is a miss.",DeanF
1055,Keel & Curley Madman Blueberry Cider,1.9,"Plant City, Florida","Can: Poured a reddish with pink edges, head is white. Aroma is musty socks and light blueberry. Taste is sweet with blueberry dominating over apple.",SHIG
1056,903 Sasquatch Imperial Chocolate Milk Stout,0.7,"Sherman, Texas","This is the closest thing to a drain pour I've had In a loooong time.  12 oz. can purchased in San Antonio, TX. Pitch black pour with dark ruby highlights and a fizzy medium brown head and good retention. Spotty lacing. Aroma of dark booze. Flavors of black licorice and in-your-face booze. Any other would-be flavors are drowned out by alcohol. Ugh! This stuff would be better served for cleaning windshields!",Kleg
1057,Steam Brew Imperial IPA,0.6,"Neckarsulm, Baden-Württemberg","Encore une goutée au portugal mais il faut rendre à Cesar... CEte biere est à priori fabriquée en allemagne soit disant comme représentante de l'esprit craft beer et c'est encore une fois bien raté. Comme pour la red ale, elle arrache la gorge. Le houblon est présent mais aggressif et sans intérêt.
J'aurai passé mes vacances à gouter tout ce qui se veut craft brassé par de grosses brasseries qui apparemment n'aiment pas la bière.

Toujours cette mousse qui je suppose est isue d'une carbonatation forcée ? 

Aucun intérêt à nouveau.",KegRespek28
1058,"Veltins Pilsener 0,0%",1.4,"Meschede-Grevenstein, North Rhine-Westphalia","Watery grainy bready beginning. Lots of watery bread, no bitterness, lots of watery sweetish bready grain. Very bad. Not even bitterness to hide this bad no-alcohol-flavour.",Erzengel
1059,Springhead Blind Tiger,1.0,"Laneham, Nottinghamshire","Bottle from the Co-op in Ancaster, near Grantham. Can't say I like this. It has a very unpleasant back of the mouth bitterness, which I assume comes from the oranges. Poured away.",scotty
1060,Eibauer Jubiläums Pilsner 1810,1.7,"Eibau, Saxony","Can sample at a tasting at Max's place. Thanks zvsn. Clear golden. Cardboard, oxidation, graininess, sweetish, faint bitterness, light-bodied.",DSG
1061,Trubble Brewing Numbskull,1.5,"Fort Wayne, Indiana",Strange brew.  Light head and really nice color.  The beer has a strange aftertaste that is quite unpleasant.  Not sure exactly what it is but won’t be ordering this again,FritzHoff
1062,Young's London Gold / Kew Gold (Bottle)   ,1.8,"Bedford, Bedfordshire","500ml bottle in 2016. Aroma is minimal, with some pale malt and mild floral hops, along with a light chemical note. Mineral and grainy flavours with a hint of hop bitterness and slight metallic edge.",Beese
1063,Arany Fácán,0.7,"Sopron, Hungary","Pale golden color, fairly weak white head. 
Aroma of corn, nothing else. 
Taste is really corny, some very faint malts, and very thin hoppiness. Very weak bodied, medium carbonation... cheap beer for the alcoholics. Not awful, just not good.",Maltmonster
1064,RavenBeer Tell Tale Heart IPA,1.9,"Baltimore, Maryland","Aroma; caramel, plum, apple. Look; fawn foam head, dark amber body. Taste; caramel, syrup, herbs, and finishes sweetbarked. Feel; ok body, modest co². Overall; least ipa'ish IPA I've tasted ever. [ltl btl f CittiM @im hauslicher Umgebung] 33436",djoeye
1065,St. Gothardus Gothaer Bier 4.3%,1.1,"Gotha, Thuringia","Aroma; sweet grain, grass, pale malt. Look; offwhite head, clear pale golden body. Taste; pale malt, cardboard, grass, and finishes in cellulose. Feel; thin body, slightly fizzy co². Overall; macro jam. [can @im hauslicher Umgebung] 23222",djoeye
1066,Adelskronen Export,1.6,"Köln, North Rhine-Westphalia","Aroma; mild malts, grain, vgtbls. Look; offwhite head, clear pale golden body. Taste; pale malts, grain, vgtbls, and finishes cellulosic.  Feel; light body, normal co². Overall; not much to write home about. [plasticbtl @im hauslicher Umgebung] 33325",djoeye
1067,Reh Der Helle Reh-Bock,1.7,"Lohndorf, Bavaria","Aroma; sweet malts, honey notes, glue, cooked vegetables. Look; offwhite head, amber clear body. Taste; sweet malts, honey tart, glue, cooked vegetables, and finishes sticky. Feel; good body n low co². Overall; have tasted better bocks. Reh Zwickl is very good. [btl fr Bamberg @im hauslicher Umgebung] 33335",djoeye
1068,Alpirsbacher Klosterbräu Kleiner Mönch,1.9,"Alpirsbach, Baden-Württemberg","Aroma; grass, hops, pale malts, grain. Look; thin head, clear straw golden body. Taste; grain, grass, hops, pale malts, and finishes crispy. Feel; light body, ok co². Overall; meh, but drinkable. [btl @im hauslicher Umgebung] 42427",djoeye
1069,Miller High Life,1.2,"Milwaukee                       , Wisconsin","[An attractive 12oz glass bottle, bought at Albertson's, Fullerton, CA.] A bright straw coloured pour with a tight white head; disgusting aroma - like a cat being sick in a bowl of cornflakes; sweet, watery and tasteless in the mouth. Presumably drinkable when chilled to within an inch of its life - but otherwise not.",berkshirejohn
1070,Maccabee,1.0,"Netanya, Israel","0,33l bottle from Kosher Deli restaurant - a Jewish bistro/ grocery store in Budapest Jewish quarter. Pours crystal clear pale to golden liquid, minimal fizzy white head, disappeared immediately, leaving no traces. Aroma: grainy, syrupy, light malty, cardboard - oxidation off notes, light alcohol/ solvent notes, Taste: light to medium sweet (fructose sweetness), light bitter, light sour, grainy, green apples acetaldehyde, light harsh bitterness at the end, Palate: light watery body, average carbonation, slick mouthfeel, long grainy acetaldehyde aftertaste, Overall: hardly drinkable, many sensoric faults, did not enjoyed.",HerrBierkoenig
1071,Lindener Spezial ,1.9,"Hannover, Lower Saxony","Aroma; cellulose, malts, straw, grain. Look; off white head, clear pale straw golden body. Taste; mild malts, grain, paper, straw, and finishes thin.  Feel; light body, normal co². Overall; as pale macro lager. [can @im hauslicher Umgebung] 33427",djoeye
1072,Grafenwalder Strong,1.6,"Neckarsulm, Baden-Württemberg","Aroma; sweet grain, grass, spirits. Look; offwhite head, clear golden body. Taste; grass, corn, grain, sticky malts, spirits, and finishes somewhat malt-boozy. Feel; good body, ok co². Overall; boozy pilsner is not my thing. 
[[email protected] hauslicher Umgebung] 33334
",djoeye
1073,Brothers Strawberry & Lime,1.0,"Shepton Mallet, Somerset","Bottle. Hazy pink-red color. No head. Sweet, sugary, strawberry, diabetes in aroma/taste. Nope.",Marduk
1074,Destihl Wild Sour Series: Synchopathic,1.5,"Normal, Illinois",Can (thanks FatPhil). Straight from the can. This mofo is as acidic as battery acid. I can feel my teeth dissolving. Dry acidic mouthfeel. Nope.,Marduk
1075,Henninger Lager Beer,1.8,"Frankfurt, Hesse",Henninger. Greek version brewed at Olympic. 4.3% can. Since 1869 apparently. Dubious claim in respect on this particular iteration of this product. Consumed on a windy but very sunny Mykonos terrace. Pale yellow. Papery aroma. Quite highly carbonated with a metallic taste. No malt or hops flavours. Coloured fizzy water. Quite poor. 3-4-3-2-6=1.8,The_Osprey
1076,Samuel Adams Kosmic Sour ,0.6,"Boston, Massachusetts","This is by far the blandest beer I have ever had.  I see the word sour on the label so I'm thinking that this might be a gose or a Berliner Weiss style of beer.  This was nothing what I was expecting.  I've been to the brewery and I love Sam Adams, however this is the first time I have ever been disappointed by them.  If you are a true fan of sour beer, do yourself a favor and not even bother with this one.",BarrelKeep31
1077,Moosehead Grapefruit Radler,1.9,"St. John     , New Brunswick",Can. Hazy medium gold with a dense white head. Nose of fresh grapefruit and old flowers. The taste is sweetened grapefruit juice without much else to taste. I got notes of white bread. One note brew with the sweetened grapefruit. Meh.,heemer77
1078,Brewing Projekt Drank ,1.6,"Eau Claire, Wisconsin","The Aromas are yeast, tart Orange. Flavors are sweet tart floral Orange with a flavor that's hard to get around which is really bad orange candy. Going to have a hard time finishing this one.",drpimento
1079,Odd Side Ales NutBandit,1.8,"Grand Haven, Michigan","Bottle from vintage, $3. Yes, pour is nice dark brown and it does smell like malt & filberts. The taste shockingly announces its 10%! Whew. Wassermann warming sensations as it hits the gullet. Forget that, I may get sued by a snowflake. This stuff is sending me to may safe zone, way back there. Strong big ass drink, lots of vyzhah. Middle is menacing choco malted filbert megah. Two of these and yi'll be on the floor. Heavy medicinal boozy finish. Yes, strong armed american ale from start to finish. Flavors hide the cloying alky laced clown hiding back there down in the ghetto, behind the barrels.",cheap
1080,Chorlton Solera Three,1.0,"Manchester, Greater Manchester","Pite na panelu degustacyjnym, szybka i krótka ocena: O Jezu co to jest?! W aromacie aceton, lakier do paznokci, ocet spirytusowy. Pierwszy (i ostatni) łyk kompletnie wykręca twarz i aż krztusi, dusząc w oczy. Nagazowany ocet wymieszany ze zmywaczem do paznokci, nie da się pić.",HopVillain
1081,Jennings Hop Commotion,1.5,"Cockermouth, Cumbria","My glass is sitting a foot away from me and I can smell the strawberry. Strawberry in beer? I do love a fruity beer, but this takes the biscuit. It just doesn't work.",cart10
1082,Polar,1.3,"Caracas, Venezuela","Color amarillo muy pálido, transparente. Espuma blanca de más de un dedo de espesor y corta retención. Aroma escaso a cereal con notas cítricas y cartón mojado. Ojalá el sabor fuera en esa línea, puro extracto, desequilibrada, final corto de amargor escaso, aún así es muy desagradable, alcohol... yo qué sé, si le he dado dos tragos y la he tirado por el fregadero.

El horror, amigo, el horror.",ricardostercios
1083,RAR Puck Face,1.2,"Cambridge, Maryland","Tastes like mildly alcoholic, kettle soured Gatorade. This is an excellent example of ""who thought this was a good idea"".",EvanFriend
1084,Kronsberg Pilsener,1.9,", North Rhine-Westphalia","330ml bottle. Clear, yellow-ish, pale golden colour with average, frothy, half-way lasting, minimally lacing, white head. Strawy and metallic, hoppy aroma, a touch of limescale. Taste is minimally sweet pale malty, strawy, plain bitter hoppy.",Idiosynkrasie
1085,5.0 Original Pils,1.6,"Braunschweig, Lower Saxony","500ml can. Clear, orangey golden colour with average to huge, frothy, collapsing, white head. Grainy, strawy aroma with a penetrative note of ammonia. Taste is sweet-ish pale malty, minimally strawy, bready, grainy, plain bitter hoppy overtones; slightly oily texture, soft carbonation. Really bad.",Idiosynkrasie
1086,Kizakura UCC Black Coffee Beer,1.3,"Fushimi-ku, Kyoto, Japan","A small bottle from 7-11 round the back of the workplace. Aroma: coffee. Appearance: coffee. Palate: medium-bodied and oily, average carbonation, finish is coffee. Taste: this basically tastes like coffee with some beer in it. Pointless - drink it for breakfast maybe...",Luneylane
1087,Schöfferhofer Hefeweizen Alkoholfrei,1.3,"Frankfurt, Hesse",Riecht schwach getreidig bananig. Der Antrunk ist wässrig lasch. Muffig und pappig im Geschmack. Definitiv eines der schlechtesten alkoholfreien Weizenbiere die ich probiert hab,ichijo3
1088,Field House Dry-Hopped Citra Apricot Sour ,0.5,"Abbotsford, British Columbia","Bought at BC liquor stores, $9.90 CAD. Amarilli hopped version.
Attack: big sour, juicy
Mids: lvl4-sweetness, 
Finish:",sulawang
1089,Scallywag Rye-ot Grrl,1.5,"Westmont, Illinois","on tap @ source. beautiful clear copper color, faint (cold) nose, creamy, herbal, off?",zebra
1090,Shock Top Belgian White,0.7,"St. Louis, Missouri","Worst iteration of a Belgian White I have ever tasted.  Only grabbed it because the store was closing.  Slight citrus taste, no detectable coriander.  Tastes like a Budweiser poured over an orange peel.  Will not make this mistake again.",BitterMuse48
1091,Farmer Brown’s Dark’ Ass Ale,1.8,"Niagara on the lake, Ontario","This brown ale poured a deep brown colour with a huge, tan coloured head. This beer was almost impossible to pour from a bottle. Even the slowest pour gave me nothing but head. Scents include brown sugar, baked beans an ripe fruit. First swig was really carbonated. Very fizzy to the tongue. Flavours of maple syrup/baked bean syrup, over-ripened fruit, alcohol and a wee bit of wine. Finish was quite sweet also with that near baked bean flavour lingering.",Tessic
1092,Amstel Bier / Beer / Lager,1.0,"Zoeterwoude, Netherlands","The colour is golden, it looks nice. But the aroma is poor and the taste is very bad.",MeadTickers36
1093,Evil Twin Sour Sun Saft,1.9,"Queens, New York",Odd orangy pink pour. Smells like bathroom spray. Strange flavor of fruit juice and Certs. The slight mint taste is truly bizarre. This beer is really weird. Can.,pkbites
1094,Boulevard The Sixth Glass,1.5,"Kansas City, Missouri","Bottle pours into glass with an unexpected over the top foaming activity. Settles to a beauty of sizzling action within iced tea eye. First taste is foam, to stop a spill. Volatile, alky laced blast in the facial senses. Rich thick medicinal feel to this alky bomb. Warming sensations? Fer sher, back of mouth and down the throat. Seems like it could be used as a disinfecting surface cleaner. Rude, hope this ages well. Expecting sherry, yah know? Well, this aint there yet.  Straight up kick you in the face, be prepared to sip for a while. Suddenly, half way thru the bottle, I begin to get dizzy, I think.",cheap
1095,Karlskrone Radler Naturtrüb,1.6," , North Rhine-Westphalia",18-10-19 // 500ml can. Gebraut bei Brauerei Mönchengladbach. hazy yellow. white head. sweet lemoande citrus.,rhoihessegold
1096,Brooklyn Oktoberfest ,1.7,"Brooklyn, New York","Thin head, no lacing, little aroma, sort of plain. Malty Marzen flavor, but not a whole lot to be remembered.",grundsow
1097,Warsteiner Oktoberfest,1.0," Warstein , North Rhine-Westphalia","Pale yellow color, sour lager aroma. Not detecting anything Oktoberfesty about this, just a common sour lager.",grundsow
1098,Vibrant Forest / Dancing Man Shoal,1.8,"Hardley, Hampshire",Delt med Rune. Appelsinfarget. Uklar. Filmskum. Juiceaktig. Aroma av frokostjuice. Smaken grønnsaker & krydder. Ikke vellykket.,Finn
1099,Big Ridge Citrus Self Down Fruit Belgian Wit,1.0,"Surrey, British Columbia","Soft banana aroma, has murky orange body with little foam. Flavour is this awful cloying bitter citrus. The banana is way down there, nothing is balanced. Then there's this bad bitter aftertaste, like they took the whole orange skin and thought making that the primary flavour was a good thing. I sure hope this is infected and not intentionally like this.",DeanF
1100,Central City Red Racer Green Tea Lager,1.7,"Surrey, British Columbia","Has a weak clear yellow body with no foam, smells of soft nothingness, maybe vague sweetness. Flavour is weak lager and maybe sweet green tea but I'd challenge anyone to notice it without being told it's there. Mouthfeel is full anyway. It's a letdown, just a weak lager, no balance.",DeanF
1101,Big Drop / Brewdog Cambridge The Nutty Professor ,1.9,"Maidenhead, Berkshire","Keg at BrewDog Outpost Tower Hill.  Dark brown with no head.  Aroma of roasted nuts, chocolate and popcorn... kind of like I remember cinema lobbies smelling of.  Very thin body, probably to be expected.  A bit too sweet too.",Beese
1102,Lazy Turtle Castaway Blonde,1.6,"Hepworth, West Yorkshire","Cask conditioned at the Steel City Beer Festival '19, Kelham Island Museum, Sheffield. Hazy gold with white head. Well I'm really not sure if this beer was meant to be like this, I could hardly believe it could be but it was vinegar, vomit, sicky in character, thin. Pretty bad.",imdownthepub
1103,Eichbaum Apostel Weissbier Non Alcoholic,1.7,"Mannheim, Baden-Württemberg","Dose aus Moldawien. Heller, süß brotiger Beginn. Unrund, künstlich, Kornflakes. Mittellanger Abgang. 9/5/6/5/9/5",Koelschtrinker
1104,Miller Genuine Draft (MGD),1.5,"Milwaukee                       , Wisconsin","Pale golden color, weak white head.
Bready, malty aroma, with some unpleasant hay notes to it.
Weak taste. Too watery, almost zero malt, light hoppiness and some unpleasant sour aftertaste. Weak body, weak mouthfeel. 
Just plain wrong.   
",Maltmonster
1105,Destihl Wild Sour Series: Blueberry Gose,1.6,"Normal, Illinois","355ml can (Sip, Tallinn) (4:2:3:1:6=1.6)
Blander than the apricot synchopathic we just had, but just as acidic. Some blueberry here, but it's terrible. Lilac-coloured battery acid. Noppers.",FatPhil
1106,Destihl Wild Sour Series: Synchopathic Apricot,1.9,"Normal, Illinois","355ml can (Sip, Tallinn) (4:3:3:2-:7=1.9-)
Disgustingly sour fruity aroma, apricot clear. Harsh acidic palaate. Apricot and battery acid taste. Nope.",FatPhil
1107,Destihl Wild Sour Series: Synchopathic,1.4,"Normal, Illinois","355ml can (Sip, Tallinn) (3:2:3:1:5=1.4)
Lemon juice aroma. Lemon juice palate. Harsh floral perfumey lemon juice taste. A sour harsh mess, almost undrinkable.",FatPhil
1108,Nine Band Ghost Cow Oktoberfest,1.0,"Allen, Texas",Wow!  I’ve never had such a sour beer!  I tried the Ghost Cow Oktoberfest as part of a six pack mix and match at a local beer store and immediately threw it out.       Completely undrinkable.,LovibondRater53
1109,DAB Radler,1.5,"Dortmund, North Rhine-Westphalia",Can. Gold-yellow in color with a three finger head. Beer with artificial lemon flavor. Aroma is fake lemon and cheap beer.,tnkw01
1110,Pabst Blue Ribbon,1.7,"Los Angeles, California",Pale gold with a very thin head and a mild malt nose. Malty with mild carbonation and a syrupy sweet finish.,Poobah
1111,Central City Fresh Cut Pineapple,1.9,"Surrey, British Columbia","Clear yellow body and no foam, sweet fake pineapple juice on the nose. Flavour is more fake pineapple juice with an awful tinny aftertaste. Like they dumped some steel wool into this thing. I got not idea what they were thinking.",DeanF
1112,Mother Earth Four Seasons of Mother Earth: Autumn 2019,1.9,"Vista, California","wow, there is a ton of cranberry flavor to this. it is unbelievably sweet. the vanilla and cinnamon are there as well. unfortunately, the flavors just don't come together and the sweetness made thus basically undrinkable. I dumped half.",dwyerpg
1113,Marble Trials #2 Imperial IPA,1.9,"Manchester, Greater Manchester","330ml can at We Brought Beer, Tooting.  Hazy deep golden with notable floating sediment.  Very resinous and tinned fruit aroma.  Syrupy flavour.",Beese
1114,Sainsbury's Depot No. 90,1.1,"Holborn, Greater London","440ml Can from Sainsbury's, Team Valley, Gateshead. Pale straw-clear coloured with no head. It has a thin toffee, grassy and corn flavour with a biscuit and thin earthy finish. Poor even for the ABV.",zacgillbanks
1115,Samuel Adams Kosmic Sour ,1.9,"Boston, Massachusetts",Pours a light golden color with a thin white head. Aroma is slight. Taste is slightly sour....a little watery.,ScoWRee
1116,Presidents Choice Red Brew,1.8,"Hamilton, Ontario",Can: Poured a clear amber color lager with a light foamy head. Aroma of light adjunct is pretty bland. Taste is also a mix of light adjunct notes with some residual sugar with a bland finish. Body is light with good carbonation. There is better NA beer out there.,Boutip
1117,Green's Quest,1.9,"Stockport, Greater Manchester",Wow this one was foul. Like an alcohol swab mixed with bad/harsh sake. Not really fruity at all. Just hurt to drink. Bleck.,AbbeyRoade
1118,Shacklands Abbey Normal,1.6,"Toronto, Ontario","On tap at Shacklands, pours a deep dark mahogany with a small beige head. Aroma brings out cloying syrup, caramel, and toffee. Flavour is a cloyingly sweet mess, with lots of syrup, caramel and nastily sweet esters. This is hilariously bad. Embarrassing to put out product this off-the-mark.",mcberko
1119,Shacklands Wit Saison,1.7,"Toronto, Ontario","On tap at Shacklands, pours a hazy dull yellow, little head. Nose has some strange off-notes, with saison yeast, light phenols, and plastic. Flavour is quite revolting, with plastic, phenols, and saison yeast. Something went brutally wrong here.",mcberko
1120,Shacklands Tripel,1.3,"Toronto, Ontario","On tap at Shacklands, pours a clear pale blonde with a small white head. Aroma is quite estery, with candied sugar, phenols, and Belgian yeast. Flavour is just disgusting, with phenols and who knows what other off-notes. This is rancid.",mcberko
1121,Wittorfer Handspatz Mango Maracuja ,1.8,"Neumünster, Schleswig-Holstein","Can from Secret Summer Santa 2019 Beerhunter111, cheers! Starts off as a nicely fruity sour and finishes as a lingering box of matches. Didn't finish it. Not sure what happened here.",MonsterMagnet
1122,Beck's Lemon Brew,1.3,"Bremen, Bremen","330ml bottle. Minimally cloudy, yellow-ish, very pale golden colour with small to average, frothy, fading, white head. Not far from neutral, sugary lemon aroma, hints of artificial sweetener, a touch of citric acid, minimally srawy overtones. Taste is dry, papery and slightly sugary, a touch of lemon juice pops up for a very short period in the middle part; initially slightly prickly carbonation ends in debility, leading to an almost smeary finish. Who would have thought that Beck's can do worse once again?",Idiosynkrasie
1123,Hawkshead / BrewDog Carlisle Costa De Solway,1.6,"Staveley, Cumbria","Keg at BrewDog Clapham Junction, Battersea.  Cloudy ochre with a vanishing white head.  Aroma of grassy hops, light tartness and chalky note.  Some flat fruit flavours followed by an unpleasant, very soapy linger.",Beese
1124,Destihl Wild Sour Series: Synchopathic Apricot,1.9,"Normal, Illinois",Can (thanks FatPhil). Straight from the can. This is just pure battery acid. No thanks.,Marduk
1125,Turning Point BrewDog York Sunshine  Indoors,1.8,"Kirkbymoorside, North Yorkshire","Tap. Cloudy yellow color. Small size, off-white head, stays as a ring. Sweet, vanilla, pink sefir in aroma/taste. Why?",Marduk
1126,Andina Cerveza,1.9,"Vancouver, British Columbia","Cloudy yellow body and okay foam, smells like semi farty hops and some lager sweetness. The flavour is weak pilsner notes, sweet lager hops, kind of leaning into pilsner but really just a sugary mess. I got no idea how they messed this up so bad, they should be doing better even for a trickier style like pilsner.",DeanF
1127,Stanley Park Layer Up,1.7,"Delta, British Columbia","Murky ruby brown body and okay foam, heavy raspberry and fig that comes across like bad cologne. Evening smoking jacket and hairy chest and all. Or maybe your grandpa's aftershave. Flavour is heavy raspberry and the fig makes it taste like cough syrup, and that stuff lingers on your tongue. Yeah, cough syrup beer - not my kind of thing.",DeanF
1128,Stanley Park Hollow Tree Lager,1.8,"Delta, British Columbia","Clear yellow body and good foam, sweet lemony lager hops on the nose. Flavour is mellow grain with a watery finish. There's nothing here, so why bother?",DeanF
1129,Jennings Hop Commotion,0.5,"Cockermouth, Cumbria","This is utter piss, what the actual hell were they thinking putting cheap strawberry flavour in a supposed hop forward beer? This is an utter abomination, it is awful. How can I not swear? Utter utter utter isht. Do the anagram, don't drink this. Rate beer, my rating is zero, but you won't accept this",BarleyChief46
1130,Kona Big Wave Golden Ale,1.4,"Kailua Kona, Hawaii","Typical golden ale. Urine flavour reigns prominent after the immediate taste. There are some tropical notes, but the body is much too thin to sustain them.",LocalMuse25
1131,Leon Steiner Ruby,1.2," Neckarsulm, Baden-Württemberg","dose von kaufland. ta ciecz moze posluzyc jako soczek do dolewania do zwyklego jasnego lagera pania. Idealnie sie komponuje, jeszcze wlozyc rozowa slomke to mamy super odlotowego slodkiego drinka. Dotykane ustami pare lat temu, co mnie wzielo by zaliczyc te serie z kauflanda i jeszcze to pominac. Takie rarytasy trudno zapomniec.",Grzesiek79
1132,Zambos Beer Lager,1.4," Neckarsulm, Baden-Württemberg","karton 20 puszek kupiony w kauflandzie ekipie ocieplajacej nasz dom. pare ladnych lat temu. Slabe, malo nachmielone, wodniste i pachnie skunksem. Moze zaprawa murarska wpadla do tej puszki lub farba. W kazdym razie malownicze to piwo nie bylo",Grzesiek79
1133,Zambos Beer Special,0.9," Neckarsulm, Baden-Württemberg",puszka jakis czas temu kupiona ojcu. jeden malenki lyk i mozna popsuc sobie humor na caly dzien. W smaku jak gazowana woda mineralna z dodatkiem plynu znajdujacego sie w puszce z kukurydza.,Grzesiek79
1134,Beartown Lit,0.9,"Congleton, Cheshire",Very bitter and tangy. Far too many hops. Difficult to enjoy as it's so harsh on the taste buds. Very fruity grapefruit taste and too citric for my taste,luketomo
1135,Saulter Street Magic Hour Golden Ale,1.2,"Toronto, Ontario","On tap at Saulter Street, pours a fairly clear dull orangey blonde with a small white head. Aroma is full of diacetyl, with bready malt and subdued hops - yuck. Flavour is just rancid, being totally ruined by diacetyl, followed by harshly bitter hops. Gross bitter butter bomb.",mcberko
1136,Saulter Street It’s About Bloody Time,1.5,"Toronto, Ontario","On tap at Saulter Street, pours a hazy dark amber, no head. Nose is somewhat offensive, with paint thinner, perfume and English bready malt. Flavour is even harsher and more offensive, with lots of paint thinner, varnish, and metallic notes. This is all sorts of messed up. Totally flat carbonation doesn’t help either, as all those off-notes are clearly distinguishable. This shouldn’t be sold.",mcberko
1137,Moritz Fiege Radler,1.3,"Bochum, North Rhine-Westphalia","330ml bottle. Crystal clear, orangey, pale golden colour with average, frothy, rapidly diminishing, white head. Artificial lemon aroma, hints of artificial sweetener, strawy background. Taste is sugary sweet and artificially citrusy, notes of citric acid, artificial sweetener, sugary sweet finish; light and watery. Extremely bad, even for a Radler.",Idiosynkrasie
1138,Tennents Super ,1.9,"Luton, Bedfordshire","The beer now has 9% alcohol (bottle 0,33cl). It's a bit sweet and you can sense the alcohol.",ovidiub
1139,Hawkshead / BrewDog Carlisle Costa De Solway,1.4,"Staveley, Cumbria","Tap (CollabFest2019, Brewdog, Tallinn) (3:2:3:1:5=1.4)
Pale orange, cloudy, no head. Harsh acidic aroma, sour, and threats of hopburn. Justified - terrible hopburn in the mouth, dusty and dirty taste too. Some berry skins. Complete garbage.",FatPhil
1140,Zils-Bräu Kellerpils,1.9,"Naurath, Rhineland-Palatinate","Diacethylgeruch und -geschmack. Etwas Butterscotch, konstant, unrund. Bäh. 10/6/7/6//6",Koelschtrinker
1141,Schöfferhofer Hefeweizen Alkoholfrei,1.8,"Frankfurt, Hesse","500 ml bottle. (Citti) Flensburg, Germany. Enjoyed on Aug 28, 2019. 
Hazy orange golden color with a big foamy white head. 
Bread, wheat, sweet caramel and some yeast in the aroma. The flavor is malty, bready, cardboardy and dryish. Not really an enjoyable one. Cheapish.
",rosenbergh
1142,Hop Back Summer Ale,1.3,"Downton, Wiltshire","Cask at GBBF 2010, Earl’s Court. Hazy amber with an offwhite head. Aroma of sulphur, wet dog and grass. Unpleasant, quite sweet flavours.",Beese
1143,Kent Lemon Scream,1.7,"West Malling, Kent",På Opera House Tunbridge Wells. Gravicask. Delt med Rune. Lys gylden. 0 skum. Aroma av parfymert sitron. Smaken det samme. Ikke bra.,Finn
1144,Anderson Valley Summer Solstice,1.5,"Boonville, California","[12oz bottle from Total Wines, Brea, CA.] A bright orange amber pour with a thick cream coloured head; an oddly familiar, but unidentifiable, spicy aroma - perhaps a fabric softener or room freshener; thin and watery with a similar spicy taste, and some vanilla and caramel. One sip was enough - an immediate drain pour for me.",berkshirejohn
1145,Black Sheep Pineapple Milkshake IPA,1.1,"Masham, North Yorkshire","Can. Nose is vanilla sweets, synthetic vanilla, pineapple sweets, very artificial. Taste is vanilla flavouring, vanilla sweets, painfully thin pineapple, light malt.

Despicable:  it'sworst beer I've had in years and a complete drain pour. Everyone involved should be ashamed of themselves.",Hanoi
1146,Tired Hands / Omnipollo Double Milkshake IPA - Pumpkin Chai Latte,1.6,"Ardmore, Pennsylvania","Sampled at the Ferm with Andy, color is murky orange soup. Light lacing. Nose and flavor are the most cloyingly sweet i have encountered even for a beetus shake. Notes were marshmallow, sugar fruit, sugar, Zero pumpkin, and mango sugar. Chewy mouthfeel. One sip had me feeling woozy",PhillyCraft
1147,Eden River Yuzu Juice,1.5,"Penrith, Cumbria","440ml can: BB 19th Sep 2020. Poured into a UK pint sleeve at home on 17th Oct 2019. Murky dull orange, scummy head. I am all for trying new stuff but Yuzu and semi-sour citrus fruits combined, plus hops that have a citrus leaning, is too far for my delicate palate. I thought this 'bloody awful'.",BlackHaddock
1148,Heineken,1.8,"Zoeterwoude, Netherlands","аромат - почти никакъв, бързо чезнеща пяна, леко газирана, леко сладникав вкус, хмел - много слабо.",ueptergupta
1149,Oettinger Tre Kronor Guld,1.8,"Oettingen, Bavaria","330 ml can. Thanks TOLAI! Enjoyed on Aug 17, 2019. 
Clear golden color with a small white head. 
Malt, some metal, alcohol and sweetness. Useless.",rosenbergh
1150,Heineken 0.0,1.0,"Zoeterwoude, Netherlands","Niby bezalkoholowe piwo, a tu miód, serio mega słodkie, poza tym tak naprawdę nic.",Hubson
