,Beer Names,Rating,Locations,Reviews,Users
1288,Stone /// Fear. Movie. Lions,4.8,"Escondido, California","Can.  One of my new faves!  Well finished, smooth, and strong double IPA.  Sweet, with a prominent hoppy nose; 60/40 mixed hop/malt flavors.  No off-flavors.  Delicious, and still very drinkable, despite high 8.5% ABV.",retinadoc
1289,Wolters Pilsener,5.0,"Braunschweig, Lower Saxony","Bestes Bier der Welt.
Kein Bier hat so einen geilen klaren Geschmack. Man kann den ganzen Abend über nur das bier trinken, ohne dass es langweilig wird.
Außerdem unterstützen sie die Eintracht 💛💙
",FlightTaps43
1290,"Neon Raptor 20,000 Containers Under the Sea",4.7,"Nottingham, Nottinghamshire","Bue en pression au Délirium Café de Caen le 06/11/2019
Nez de chocolat intensément vanillé.
Robe noire typique d'une imperial stout.
Mousse légère.
En bouche le breuvage est crémeux et nous offre des saveurs de chocolat noir légèrement amer, la vanille viens bien adoucir cette amertume suivi par un ressenti plus sucré et finement acide de la framboise.",bestxiii
1291,Goose Island Bourbon County Stout,4.8,"Chicago, Illinois","So much history and never disappoints. Caramel, beautiful toffee, oak, yeasty. I wonder if there is an undesirable hint of acidity.",rchung
1292,10 Barrel Spiral Staircase,4.7,"Bend, Oregon","Pours a ruby dark brown with a beige foam. Aroma is chocolate and cherries. Taste is basically a Black Forest cake in liquid form, but less sweet.  Finish is smooth.",dougratesbeer
1293,10 Barrel Spiral Staircase,5.0,"Bend, Oregon",Very unique blend of barreled and fresh porter with a cherry sour. Beautiful red hue. Dark Red berry Sour with tons of coconut. Great balance. Lingering Black Forest taste!,rchung
1294,Wicked Weed Dark Age Stout (Bourbon Stout),4.5,"Asheville, North Carolina","Pours almost black with a light brown foam. Aroma of chocolate, whisky, mild soy sauce. Taste is chocolate, whisky. Finish is silky smooth - amaze.",dougratesbeer
1295,AleSmith Speedway Stout - PB Chocolate Filbert,4.8,"San Diego, California","Draught. Pours opaque jet black with a large, thick and creamy brown head, long retention with good lacing. Heavy rich chocolate and roast malt, medium coffee, medium peanut butter, nutty, and a medium sweet finish. Full body and medium carbonation.",BeerandBlues2
1296,Three Floyds Moloko,4.6,"Munster, Indiana","Picked up a 6 pack from binny’s, last on the shelf. Pours dark with tan head and fair amount of carbonation. Flavors are chocolate, coffee and sweetness. Very good.",guyinchicagojr
1297,Pips Vanilla Blackjack,4.9,"Beach Park, Illinois","Bottle. Poured a deep purple color with no head. Raspberries, honey, lip licking sticky, vanilla, and the glass was 'stained' red/purple ... awesome. I do love raspberries and vanilla ...",hopdog
1298,Liars' Bench No Dice,5.0,"Portsmouth, New Hampshire",Tremendously drinkable.  Perhaps my favorite beer to drink with food of all time.  Love it.,CaskTickers39
1299,Fair State / Modern Times The Shoulder of Orion,4.5,"Minneapolis, Minnesota",Dark and dramatic with complex flavour. The Hops the malts and yeast all have a presence to build this complex delicious beer.,YeastPours45
1300,Pontoon Down with the Thickness,4.5,"Sandy Springs, Georgia","Pours coffee sable with a thick chocolaty head. Aroma provides roast malt, sweet chocolate, earthy, nutty and subtle coffee tones, demanding a taste. And what a taste! Sweet chocolate, roast malt, woody hops, earthy, nutty and coffee notes flow over the tongue, leaving a roast malt and chocolate finish. Texture offers firm body and lively, lasting fizz. Up with this one!",Cybercat
1301,Pedernales Lobo Negro,4.5,"Fredericksburg, Texas","12 oz. can purchased in San Antonio, TX. Pours a clear very dark ruby red color with a tight beige head and very good retention. Great lacing. Aroma of toasted caramel. Flavor of lightly smoked caramel. Super clean and smooth. Semi crisp. Medium body. No bitterness. Delicious.",Kleg
1302,Bell's Arabicadabra Coffee Milk Stout,4.5,"Comstock, Michigan","Cocoa, coffee, chocolate aroma. Dark brown pour with fluffy head. Cocoa powder, chocolate, coffee, vanilla, milk, and smooth cold brew finish. Insanely good.",hayayoshi
1303,King's Highway Orchard Series Ancram Heritage,4.5,"Millerton, New York","Bottle aquired during the 2018 cider week open house.

Duvel glass. Clear, whiskey gold color. Bigger then usual, off-white head that's slow to recede.

Tart, tropically complex scent. Zesty, juicy, fruity.

Taste is seriously dry & mineral-y upfront, with twangy apple skin, bitter grapefruit zest, something like papaya, pineapple & green grapes, wine. Lingering zesty bitterness, good bubbles, good perceived alcohol & a leftover dry mouth.

Like this a lot.",MicroGrog
1304,Bhramari Skullkill The Bloodbringer,4.6,"Asheville, North Carolina","Cool can. Skullkill The Bloodbringer is a Berliner Weiss with raspberry, lemongrass and vanilla added. Pours deeply cloudy purple with a frothy pink head. Plenty of retention. Delicious fresh raspberry nose, and oodles of fresh fruit flavor. A bit of vanilla sneaks in on the tail. Tart in a really good way, like fresh picked berries. Nice creamy mouthfeel with a long juicy finish. Not sugary at all beyond that you'd get eating a fresh raspberry. Simple the best Berliner I've had to this point. Pinky out. Skinny jeans on. Neckbeard unkempt. Don't care, because this beer is THAT good. Nice job, Bhramari.",freekyp
1305,Bottle Logic Darkstar November,4.6,"Anaheim, California","Bottle at home. Pitch black, creamy beige head. Intense roasted malty chocolate, boozy bourbon, toffee, vanilla, molasses, as it warms it gets some light portorized vinous red fruits. Nice chocolate boozy linger. Big body, soft but lively carbonation, sticky mouthfeel.",fkoolen
1306,Cloudwater What Are Frogs? ,5.0,"Manchester, Greater Manchester",Can at home bought from cloudwater website. This beer had a haze to it which was not expected. This is the best gose I've ever had and it was refreshing and fruity. Damn its good,Beerwithwings
1307,Neon Raptor Roadworks In the Sky,4.5,"Nottingham, Nottinghamshire",can at home. The beer poured hazy and thick. This is yet another great neon raptor beer.It was hoppy and fruity. This everything I expect to get from a NEIPA,Beerwithwings
1308,Wychwood Hobgoblin IPA (Keg and Bottle),5.0,"Witney, Oxfordshire",İçimi kolay ve zengin aromalı güzel bir İngiliz Ipa birası. Fıcı ve şişe seçimiyle İstanbulda görmek keyif verici.,purikss
1309,Fuller's Black Cab Stout (Pasteurised),5.0,"Chiswick, Greater London",Stout bira severler için özellikle fıcı alternatifi ile İstanbullulara keyif veren güzel İngiliz birası tavsiye ederim..,purikss
1310,Fuller's Organic Honey Dew (Bottle),5.0,"Chiswick, Greater London",Gerçekten tatlı bira severleri için özellikle bal sevdalısı kişlilere mutluluk katacak bir bira İstanbul’da fıcısını içebilirsiniz..,purikss
1311,Fuller's ESB (Pasteurised),5.0,"Chiswick, Greater London",Gerçekten beğendiğim en güzel bitter biralardan özellikle İstanbul’da bulabileceğiniz nadir İngiliz birası afiyetler olsun...,purikss
1312,Arizona Sake Junmai Ginjo,4.6,"Holbrook, Arizona","Unbelievable.  Unpasteurized sake listed as Mama on the bottle.  Daknole has it right with the details... Honeydew and muskmelon, vanilla, edible flowers like orchids.  This is quite a delight.  Sought this out, as we want to try all the American made sake.  Glad we did, despite the $28/375 price.  Picked up at Vino Di Sedona.",1FastSTi
1313,Brickstone Galactic Space Haze,4.5,"Bourbonnais, Illinois","The Aromas are Citrus hops and pale malt. Flavors are similar to nose, get more interesting with some peaches, sweetness that is very nicely balanced with great carbonation and rounding out with a full body and excellent finish. Very good beer.",drpimento
1314,Clown Shoes Coffee Pecan Pie Porter,5.0,"Boston, Massachusetts","Obtained at State Street Liquor from Redlands, California for $4.00, Pecan Pie Porter is an American Imperial Porter crafted by Clown Shoes Beer.

The air yields chocolate, espresso, and lactose upon the nose. The appearance is black that pours a low beige head. When light reflects off of the beer, a dark mahogany hue shows. The alcohol content is 8%.

Chocolate is soft and rich to the complexion. Lactose smoothens the take and creams the comprehension. Caramel fairly thickens the composition and glistens the lactose mouthfeel. Espresso flavors the chocolate and lactose body and slightly bitters the take. Pecan laces and accents the chocolate and espresso frame. Cinnamon is sensible with the espresso and pecan notes. Honey malt sweetens the beer and tangible with the caramel.

Pecan Pie Porter is a delectable American Imperial Porter. The chocolate, lactose, caramel, espresso, and pecan combine into an incredibly delicious beer. The lactose makes the beer incredibly light and tones the chocolate profile. The caramel and honey malt combination comes across syrupy. Pecan is prominent from the start into the malty finish. I loved drinking Pecan Pie Porter and discovered an alluring craft beer. This is really good and offers an immersive complexity to the drink.

Cheers. Prost. Drink for the love of beer.

For more beer reviews, visit and like my blog “Drink For the Love of Beer.”",dflb
1315,Southern Tier Blackwater Series: Nitro Chocolate Milkshake,5.0,"Lakewood, New York","Pours a dark brown with a creamy, silky tan foam head. Aroma is rich chocolate and vanilla. Flavor is sweet, rich chocolate milkshake. Smooth and creamy from the nitro. This is awesome!",chucklemation
1316,À La Fût Batiscani Réserve Spéciale,4.7,"Saint-Tite, Quebec","Phenomenal beer, purchased online from the SAQ, the Brett and oak aging neutralize each other to make such a sweet and complex beer that is why one drinks beer. Kudos!",azzurro
1317,Monkish Ancient Future,4.8,"Torrance, California","Well hey hey (we're the Monkish), I'm the first to tick this on here, and that's something to be proud of because it was EPPPIIIIIIICCK!!! This is going to be one of my highest rated beers in the last few years. The appearance is great, dark chestnut with a lasting beige head. Aroma is amazing, toffee, honeysuckle (a rare flavor note but definitely there), dates, figs, bourbon, vanilla. The flavor is also awesome, medium sweet but not overly so, no BS American-style hopping, smooth floral honeysuckle and cakey dark fruit, and don't forget the bourbs. Medium-plus body but insanely drinkable for what it is. I recall few beers that caused the #BiLgasm this did. Yes, barleywine, you are life. Thank you for reminding me.",nickd717
1318,Land & Sea Wildflower Wit,4.7,"Comox, British Columbia","Appearance: Unfiltered light straw with a fluffy white head
Aroma: Fruity esters of banana, clove and fresh hay
Overall Flavour:  Light bodied & silky smooth mouthfeel - subtly enhanced with Lemondrop Hops, freshly foraged Sumac & lemon peels

Seasonal Wildflower Wit is back! A follow-up to the Elderflower Wit in the springtime, the brewer will continue to release this style each season, combining local & wildcrafted ingredients to subtly enhance a classic style.  Almost 600 years ago in the Belgian village of Hoegaarden, a band of monks experimented by adding oddball botanicals from halfway around the world to their traditional wheat beer. Inspired by their creation, our brewer freshly foraged sumac to put into the kettle, alongside lemondrop hops, and dried lemon peels.

This is a beer with a silky smooth mouthfeel, and a refreshing finish. Love the low ABV & crushability",LandSeaBrewing
1319,Evil Twin Even More Brunkager,4.5,"Queens, New York","On tap at Cardinal, Stavanger. Pours black with brown head. Aroma ofdark chocolate, cardamom, roasted malt. Tastes sweet with balancing roasted bitterness. Medium to full bodied, smooth mouth feel.",tandembrauer
1320,Hatherwood Plunged Orange Pale Ale,5.0," Wimbledon, Greater London",I like it. It’s nice. I like it. It’s nice. I like it. It’s nice. I like it. It’s nice. If you haven’t guess by now ... I like it. It’s nice.,MashTapper40
1321,Rogue Dead Guy Ale,4.9,"Newport, Oregon","I love this beer. I like amber ale, brown and black ale, hate all these IPA overhopped BS beers and apparently like Maibock or what ever this dead guy ale is. 
Please keep making it and don’t change a thing. It is awesome.",LocalLove52
1322,Carolina Brewery American IPA,4.5,"Chapel Hill, North Carolina",Great west coast style APA with balance of hoppy and fruity flavors. Easy to drink and delicious,FrothyMeister43
1323,Brooklyn East IPA / India Pale Ale,4.7,"Brooklyn, New York","Riktigt god öl med mycket smak.
Passar bra till mat eller bara att sitta och ta några med polarna",uffetb
1324,Equilibrium Einstein's Favorite,4.6,"Middletown, New York","Aromat jest intensywny, a dominują słodkie pomarańcze, kandyzowana skórka pomarańczy i wanilia. Gdzieś w tle doszukać się można zestowej świeżości cytrusów.
W smaku jest nieco inaczej. Słodycz nie jest tak ewidentna, a słodziutka, galaretkowa pomarańcza dzieli miejsce z bardziej standardowymi cytrusami, chmielowego pochodzenia. Wanilia podbija wrażenie deseru. Goryczka jest średnio-wysoka, bardzo grejpfrutowa i przyjemna. Alkohol kompletnie niewyczuwalny.",heman
1325,Nocterra Beta Flash,4.8,"Powell, Ohio",Hazy. Golden color. Good lacing. Great all around beer that meets most palates from light to dark. This is a great flagship beer from Nocterra.,brucemccoy
1326,Hoppin' Frog / Widawa Barrel Aged Baltic Pirate Porter,4.6,"Akron, Ohio","Butelka 0,355 litra, zakupiona w Kraftstore w Katowicach. Barwa czarna, z minimalnymi rubinowymi prześwitami. Niska, beżowa piana, która szybko opada do małej obrączki. Aromat subtelny, co nie znaczy, że mało wyraźny. Głównie czekolada, rodzynki, wanilia. Beczka raczej umiarkowana. W smaku gorzka czekolada, lekko kwaśna kawa, paloność, lekki tytoń. Alkohol kompletnie ukryty, ale z każdym łykiem coraz bardziej rozgrzewające.",caketm
1327,Aecht Schlenkerla Rauchbier Märzen,4.5,"Bamberg, Bavaria",I love this beer. It's my favorite mass produced one by far. Very light but with intense flavor and aroma,andrewdegrecia
1328,Michelob Ultra Amber,5.0,"St. Louis, Missouri","My favorite been has always been Amber Bock , but Ultra Amber is a healthier choice.    Just wish I could find in in cans, as I don't like having glass around the pool.

Great smooth flavor.",PintTapper43
1329,Tree House Lights Out,4.7,"Charlton, Massachusetts","This beer gave me a large boner. It’s aroma holds this little bit of boxed fruit punch from the 90’s. Five alive or minute made, you remember. Taste was citrus and impactful for a low abv offering. Mouthfeel was decadent. 

Later losers",FoamLiquids32
1330,Hofbräu Münchner Weisse,4.5,"Munich, Bavaria","Aroma: floral with some tropical fruits notes.
Body: bold with citrus and honey.
Aftertaste: wheat and candy.
Amazing wheat beer in classic German style, perfect for the hot sunny day.",mrmom
1331,Evil Twin To Øl Today’s forecast. Unheahthy air quality for sensitive grupps ,4.6,"Queens, New York","Avslutande burk på provning i uterummet med P.N. Doftar söt godis kan vara röda ferarribilar med vanilj. Smaken hög sötma med vanilj choklad o katrinplommon. Ligger som en vägg av smaker. Om ni någonsin ska ha en go avslutande imp.stout. Här är den!!
Smakerna krämig med en långa intressanta smakerna där jag får leta efter vad det smakar. Intressant o spännande öl o framförallt god.",dojken
1332,Evil Twin To Øl Today’s forecast. Unheahthy air quality for sensitive grupps ,4.6,"Queens, New York","Oj oj oj oj Såååå god. Smakar tung choklad , Vanilj och svagt mint. SUPERGOD",Patrik
1333,The Bruery Vermont Sticky Maple,5.0,"Placentia, California",Different and great. Don't like beer taste generally but This was sweet and great. One of the best beers I've tasted.,MeadRater49
1334,Harbour Little Rock IPA,4.5,"Bodmin, Cornwall","Beautiful beer each and every time, a depth of flavour which belies the overall strength, smooth long lasting finish with a pillow head that stays strong to the bottom.",HopsTun21
1335,Pressure Drop Private Caller,5.0,"Tottenham Hale, Greater London","The tastiest gose I've had in a long time, and one my new favourites in general! It's the right amount of fruity and salty, not very sour. Loved it!",CiderTeam58
1336,J. Wakefield Cuvee de Wakefield (2017 - Onwards),4.5,"Miami, Florida","Sampled at All In Beer Fest 2019. Clear ruby, pink head. Tropical fruits in perfect harmony with red berries. Medium to full bodied. Dry, medium to high acidity. Fantastic!",ekstedt
1337,Brookeville Petrichor,4.8,"Brookeville, Maryland","If there's a perfect ""normal"" type stout, this is it.  No gimmicks, not imperial, not barrel-aged, just a medium-to-full palate, earthy, dark chocolate, roasty, smooth, hint-of-vanilla-and-coffee stout.  

Wonderful.  

Can from the Olney, MD Safeway.",JDBaker11058
1338,Chris Banker / Insurgente / Stone Xocoveza Mocha Stout,4.5,"Escondido, California",Woah. No wonder this won some contest. All the things the label says are here. It really comes together. Stupid high score on appearance and lacing. Stone doesn't go light in their descriptions but was not expecting all of this going on.,Nik925
1339,Southern Tier Nu Juice IPA,4.8,"Lakewood, New York","Bright gold with a sudsy white head. Aroma of scotch bonnet and tangerine peels which is almost certainly Armarillo hops. Hint of spice drop and Christmas gummies. Juicy and sweet, without any clumpy yeast or protein sediment.  The heavy minerality is a little bit detracting.  Bitterness is mellow and soft, and the balance is great.",SanfordBrewer
1340,Founders Porter,4.6,"Grand Rapids, Michigan","Fles 33cl thuis. Vol en romig, salmiak tonen, koffie, roasted malts, wat lactose en vanille, caramel, flink droog, donkere chocolade, kleine fizz, wat donker fruit. Goede balans. Lekker. (3-11-2019).",franclh
1341,St. Mars of the Desert El Camea,4.5,"Sheffield , South Yorkshire","Can, picked up at the brewery. Hazed, medium orange gold. Thin and dense, fully lacing, lasting, white head. Nose has a rich, jammy citrus character. Some menthol like pine. Super clean malts. Notes of fresh tea leaf. The hops have been thoroughly wrung out here. Smells great. Taste has clean, pithy, citrus bitterness. Flicker of candied peel sweetness. Medium body. Silky smooth. Fine carbonation. Lingering citrus bitterness to finish. Incredibly easy drinking IPA, with beautiful balance throughout.",Garrold
1342,Firestone Walker 22 (XXII Twenty-Two Anniversary Ale),4.8,"Paso Robles, California","12 oz. bottle from Ridgewood Wine & Beer (Raleigh, NC).  Cola-like brown pour with a short khaki head.  Aroma of bourbon and rum with some noted graham cracker.  The taste is incredible and complex with chocolate, oak, bourbon, brown sugar, and caramel (and not necessarily in that order).  Each sip is a new adventure with different flavors coming to the forefront.  The finish is somewhat warm but welcome.  A truly stunning beer and one of the best I can remember trying in quite some time.",zizzybalubba
1343,Alchemist Crusher,4.5,"Stowe, Vermont",Amertume sèche intense. Reste en bouche. Notes plus maltées que la Focal ou Heady.,s_r
1344,Schneider Aventinus Weizen-Eisbock,4.5,"Kelheim, Bavaria",...........................................................................wow,IPAMaster66
1345,Modern Times Deeds & Exploits with Coconut,4.5,"San Diego, California","Club bottle. Black pour, cocoa head, some coconut floaties. Big fudgy aroma, some booze and barrel, coffee and vanilla, coconut. Sweet, roasty, very tasty. This beer is the very definition of decadent. Shows a bit of heat or I'd have scored it even higher.",slowrunner77
1346,Leinenkugels Snowdrift Vanilla Porter,4.9,"Chippewa Falls, Wisconsin",This is one of my favoites. Rich vanilla goodness. One of my favorite things about winter. Great on tap or the bottle.,LagerChecker34
1347,Modern Times Mega Devil's Teeth - NOLA Coffee & Almonds,4.5,"San Diego, California","Tap at Modern Times.  Black with cocoa head.  Amazing nose of coffee and chicory, barrel and almonds.  Flavor is light roast, lots of adjuncts, a little sweet but smooth and not overpowering.  I slightly prefer the non-mega version to this, but it's a damn good sipper!
Can even better!  Gotta up this high 4.4 to a 4.5.  Without the heat this would be damn near perfect.",slowrunner77
1348,Bell's Best Brown Ale,4.6,"Comstock, Michigan","A very good brown ale. A somewhat sweet taste. A good caramel taste. Great on tap, good out of the bottle. Maybe it is the best brown ale?",LagerChecker34
1349,Evil Twin NYC Even More Candy Bars Edition 4 ,4.9,"Queens, New York","Evil twin est décidément imbattable !!! Liquide noire mousse brune, nez noisette et surtout kit kat en bouche c'est la même en 10 fois plus marquée. En un mot une gourmandise !!!",yann28
1350,Gale's HSB,4.8,"Chiswick, Greater London","Ordered it on a colleagues advice not expecting much, pleasantly surprised. A dark beer with main tastes of caramel and raisins. Good head on it.Decent aroma and strength.",nagaman
1351,Trillium Crown and Crate - Tahitian Vanilla,4.7,"Boston, Massachusetts","Draft at Trillium fort point. Pours yellow and super hazy with a white head. Leaves some lacing in the glass. Big citrus and floral on the nose and tongue with that Tahitian vanilla coming over the top to add even more layers of flavor. Finished crisp with a
Hint of sweetness. Quite lovely.",DiarmaidBHK
1352,Hill Farmstead Double Citra,4.5,"Greensboro, Vermont","12oz can. Beautiful tropical nose. Tons of pineapple up front, mango, papaya, melon, orange/tangerine, bits of dankness, a touch of resin, grapefruit, clean biscuity malt, fresh grain, very light minerality, and of course that HF ale yeast. Taste is smooth af, fruity, subtly juicy, with lots of melon on the second half. Velvet texture as usual, no rough edges, with subtle resinous bitterness on the finish. I love this as much as the Double Galaxy. So fucking good.",HippyHop
1353,Tree House Curiosity 79 (Seventy Nine),4.6,"Charlton, Massachusetts",Fantastic mouthfeel and taste. Doesn’t drop out all bittering and the citrus flavor is abundant. The nose is pithy and the taste is oj.,FoamLiquids32
1354,Truman's Bow Bells,5.0,"Hackney Wick, Greater London","Une merveille rafraîchissante. On sent bien l'orange, le citron et le houblon. Super mousse en bouche.   Love it!   😍 🍻",bart1664
1355,Side Project Derivation Blend #12,4.9,"Maplewood, Missouri",Wow.  Thick.  Still.  Abundant coconut.  Sticky maple.  Like a perfect donut.  Shared w carter.  Amazing.,gregwilsonstl
1356,De Dolle Lichtervelds Blond,4.6,"Diksmuide, Belgium","Voilà la bière belge comme je l’aime ! Distinguée, racée, à la fois tempétueuse tout en restant sur la réserve, chaleureuse sans en faire de trop. On retrouve très clairement la patte De Dolle dans cette Lichtervelds Blond. Nous sommes également à la fois dans l'esprit et dans la réalisation proche d'une moinette blonde. Beau visuel en verre, avec un blond doré quasi limpide, de très nombreuses et fines bulles ainsi qu'une mousse blanche crémeuse abondante (3 cm). Très joli nez sur les fruits jaunes, les céréales, la levure, la coriandre et un alcool donnant un bon pep's.  Superbe attaque parfaitement équilibrée, avec un alcool soutenant bien les aromes, sans dénoter toutefois, ni être agressif, et avec une pointe d'acidité citronnée conférant un peu de fraîcheur. On y retrouve le cocktail découvert au nez. C'est à la fois ample et pêchu. La deuxième bouche est plus intense avec un alcool qui y est un peu plus chaleureux tout en restant bien intégré. Deux légers petits bémols lui font perdre le coup de cœur. Un petit poivre légèrement trop présent allié à une petite aigreur en arrière-bouche. Joli final, long, stable et ne perdant pas en arômes. Bonne corpulence également (sans être incroyable). Très belle symphonie.",jybi
1357,Adroit Theory EBK - Gashadokuro Edition (Ghost 783),4.6,"Purcellville, Virginia","Can 
Aroma: citrus, pine, earthy, tropical fruit
Appearance: hazy golden with a white head
Taste: medium sweetness, medium bitterness
Mouthfeel: lively carbonation, sticky feel, medium body, long finish
Delicious",tsd08460
1358,Elder Pine Pilsner,5.0,"Gaithersburg, Maryland","Is this the best American pilsner I've ever had?  Is it perhaps the best pilsner I've ever had, period?  Perhaps.  

Clean, crisp, but with an unexpected depth of grain, lemon, grass, pepper, and hints of tropical fruit, layered perfectly together with a pitch-perfect palate.  Wowser.  

Can from the Olney, MD Safeway.",JDBaker11058
1359,Anchor Porter,4.5,"San Francisco, California","Color marrón muy oscuro, casi negro, opaca. Dos dedos de espuma beige con excelente retención. Aroma a chocolate negro, café, ligera ceniza y notas herbales. Gusto a chocolate negro, café, nata, caramelo, malta tostada, final de trago dulce y herbal. Cuerpo semioleoso. Porter compleja y muy matizada, me parece una auténtica pasada de birra y con un precio excelente.",Suco
1360,Toppling Goliath Hopsmack!,5.0,"Decorah, Iowa","Another great beer by this brewer. This one is crisp with the perfect balance of hops. The initial pallet is delightful, and the after taste seems to keep surprising with amazingly balanced flavors. It’s hard to put this beer down. It is a bit pricey, and also pretty strong, but that comes with imperials like this that seem to keep better than lower % brews. Most definitely it is worth the price.",Hop_Dreamer
1361,Chris Banker / Insurgente / Stone Xocoveza Mocha Stout,4.5,"Escondido, California",Stone Brewing’s Xocoveza 8.1% ABV. This Stout pours a deep dark brown almost black color with a one finger width mocha tan colored head that dissipates slowly leaving some lacing on the glass. The aroma is of dark roasted coffee and chilies along with dark roasted malts cinnamon vanilla all capped off with a enticing aroma of chocolate and cocoa nibs. The flavor is very cinnamon forward along with the chocolate and coffee with accents of chili peppers vanilla cloves and nutmeg there’s a slight toasted earthy almost smoky flavor from the peppers. The mouthfeel is creamy and slightly viscous but yet not as heavy as an imperial stout the carbonation level is about right and the alcohol content isn’t detectable. Overall this is an absolutely amazing delicious stout that I look forward to every year. 9.5/10,Sexy_texan18
1362,Samuel Adams Octoberfest,4.5,"Boston, Massachusetts","A very smooth tasting beer . Beautiful color . Second year having it . Most of the time I've had it on draft at a local establisment . Went through a local drive through and saw they had 12 packs of it . It was in cans , so i was skeptical , got it and brought it home . Poured 2 cans in a large glass , and i wasnt disappointed . Tastes the same as draft . Sam Adams never seems to disappoint .",AlePours46
1363,Perrin Fiesta Mexican Coffee Cake Stout,4.5,"Comstock Park, Michigan","Pours a jet black with a tan foam head. Aroma is cinnamon, coffee, roast, vanilla, and chocolate. Flavor is sweet vanilla, cinnamon, chocolate, caramel, toffee, and roast. Smooth. Man this is good.",chucklemation
1364,Parish Rêve Coffee Stout,4.6,"Broussard, Louisiana","Really good, balanced and not overpowering Aromas of fresh coffee, roast, cocoa, dark malt and a little mineral. Flavors are very much like nose, a little more sweet than bitter in the bitter coming from the malts and not So Much from the Hops. Excellent carbonation and Body, ditto the Finish. Just really nice beer.",drpimento
1365,Rogue Dead 'N' Dead,4.5,"Newport, Oregon","On tap @ Holy Craft. Bernsteinfarben. Toller Vanille, Bourbon, Holzduft. Geschmack noch besser! Erst Bockbier, dann Vanille, Toffee und ganz viel Bourbon im Abgang. In der Kategorie klasse!",DrNosha
1366,Bent River Sweet Potato Ale,4.8,"Moline, Illinois",Amazing fall beer. Lots of spice flavor but not overwhelming. Not at all sweet.,arl24
1367,Cascade Valley Flora,4.5,"Portland, Oregon",Excellent sour. Appearance of red wine and has a vinous finish. Fantastic cherry tartness. Bottle from on the Rocks. Drank with Jess in 2019.,ads135
1368,Monkish Super Fluffy Form,4.5,"Torrance, California","TIPA górna półka. Super owoce tropikalne, cytrusy, fajny ten zest cyrusowy.. Soczyste i orzeźwiajace.",BlazerT
1369,Alchemist Focal Banger,4.9,"Stowe, Vermont","Two reviews follow. The first from a can given me by my pastor. The can was kept at room temperature which John Kimmich states is unacceptable. The second is from my purchase at the brewery and always kept cold.

First Review
2/22/18
3.3 Rating

Poured a clear yellow with floating yeast and a white head with lacing. Nose was resin and dank. Taste is tropical fruit with a slightly sweet malt. Body is medium light. Big bitter aftertaste that lingers. 16 oz can

Second Review 
9/18/19
4.9 Rating

This beer was purchased at the brewery on 8/28/19. Jen Kimmich told me it was packaged on 8/26/19. Staying the night in Stowe, the Best Western Hotel stored the 4.5 cases (Don't ask what I spent. I have an understanding wife who does not drink any alcoholic beverage.) in their food refrigerator. Mary, the manager, understood that The Alchemist beers need to be stored cold. Reminds me of what Coors did before going national. Many thanks to Mary and a desk clerk whose name escapes me.

The beer pours a slightly hazy yellow with a dense white head that remains thick and laces.The nose is tropical fruit with a little grapefruit and with slight piney resin. Body is light medium. Mouthfeel is well rounded with no crisp notes. Taste is tropical fruit, smooth malt structure with a hint of sweetness with light bitterness in the aftertaste. It has a great balance in common with Heady Topper. Using a word from another of their beers, it is Luscious as the little brother to Heady Topper.  Drinking fresh makes a difference. 16 oz can

",damzz
1370,Hoppin' Frog The Frog Abides,4.5,"Akron, Ohio","Köpt på Taps, Uppsala. Helt otrolig. Lite LÄTT spritig eftersmak men HELT FANTASTISK DOFT OCH SMAK

---Rated via Beer Buddy for iPhone",Bobhund
1371,Founders Barrel Aged CBS (Canadian Breakfast Stout),5.0,"Grand Rapids, Michigan","Founders CBS has a medium, beige-to-tan head, a very dark brown (nearly black) appearance, and some glass lacing. The aroma is of rich chocolate, coffee, malt, and sugar. The flavor is similar, with fairly low bitterness. I did not pick up specific maple nor bourbon. Mouthfeel is heavy, and Founders CBS 2019 finishes sweet. RJT",ronaldtheriot
1372,Coors Non-Alcoholic,4.7,"Golden, Colorado","I saw the Coors Non-Alcoholic at a Neighborhood Wal-Mart in McKinney, Texas. I love Coors and decided to try this 0.5% brew. The first bottle made me a believer. It has a full-bodied, crisp taste and no after taste like some other non-alcoholic beers I have tried. AND, it has only 58 calories. If you like Coors, you will like this.",LocalStein63
1373,Beamish Irish Stout,4.9,"Cork, Ireland","birra corposa e oso dire un riferimento per le stout classiche , nulla a che invidiare alle più blasonate stout",PintMuse40
1374,Alchemist Crusher,4.8,"Stowe, Vermont",". Crushing. Lots and lots of bitterness and juicy resiny piney hops character. In your face, intense, well attenuated, carbonated too. Easy drinking, booze hidden. Great beer!",chin75
1375,Alchemist Heady Topper,4.5,"Stowe, Vermont",Nose is fruity and a little dank with lots of citrus.  Flavor leans hard on hops without a lot of bitterness;  malt balance against juicy hop flavor dominates the palate. Finish is medium and slightly acidic. Great!,chin75
1376,Alchemist Focal Banger,4.5,"Stowe, Vermont","I disobeyed the directive and poured into a glass - hazy gold with a thick almost white head with good retention and gobs of sticky lacing.  Orange and lemon citrus but also mango and pineapple.  Grassy and piney hops, bread, touch of caramel and earth.  Medium carb, medium+ body, soft texture.  The finish gradually becomes more bitter as it fades.  Based on reputation I was expecting this to be more assertive, but the show here is the delicious balance.",chin75
