,Beer Names,Rating,Locations,Reviews,Users
1108,Nebraska Reserve Series Barrel Aged HopAnomaly,3.7,"Papillion, Nebraska","Bottle split at CCV, picked up at the previous years GBBF IIRC, Cotteridge Wines 08/06/19.
Murky golden orange with a decent off white cap.
Nose is dusty hops, earthy fruit rinds, candied orange peel, straw, grains.
Taste comprises stoned fruits, grape must, funk, orange peel, straw, musty fruit, grains.
Medium plus bodied, fine carbonation, semi drying close with a kiss of alcohol.
Decent flavoursome number.",Theydon_Bois
1109,Avery Old Jubilation Ale,3.8,"Boulder, Colorado","35,5cl Bottle @ Saveur-Biere, Fretin, France.
Dark brown colour with a thin tan head.
Aroma is toasted malt, sweet, dried fruits.
Taste is toasted malt, caramel, prunes, toffee, nuts.
Medium body, average carbonation.",melush
1110,Hill Farmstead Arthur,3.9,"Greensboro, Vermont","75cl Bottle @ Mikkeller Webshop, Copenhagen, Denmark.
Hazy golden colour with a thin white head.
Aroma is malt, yeast, fruits, slightly tart.
Taste is malt, sweet, yeast, citrus, peach, apples, tart, slightly spicy.
Medium body, average carbonation.",melush
1111,Cigar City Jai Alai India Pale Ale,3.4,"Tampa, Florida","Pleasantly surprised by this smooth IPA. Very easy to drink, not real strong hops.",Chadhami
1112,New Glarus Staghorn Octoberfest Beer,3.6,"New Glarus, Wisconsin","12 oz bottle from a variety 12 pack.  Amber body beneath a soapy white head.  Aroma of bread, hay, caramel malts and slight cinnamon spices.  Clean and crisp finish.  Very slight stickiness.  Classic example and well done for the style.",tennisjoel
1113,Karben4 Lady Luck Imperial Red Ale,3.4,"Madison, Wisconsin","Deep ruddy amber-brown pour. The aroma has a touch of sweet malt, some toffee, caramel and light woodiness. There's a little bit of light fruitiness. Some cooked fruit and a little bit of plum and prune. There's a bit of light molasses as well. Decent beer.",JoeMcPhee
1114,Ommegang Rosetta ,3.8,"Cooperstown, New York","Aroma is dark cherry, clove, caramel and dried cranberries. Taste is deep cherries, clove, tart, soured grapes and fruit yogurt. Nice fragrant and tasty beer.",AgentAle
1115,Anchor Our Special Ale (2005 and later),4.0,"San Francisco, California","Bardzo fajnie przyprawowe, ale nie słodkie - wytrawne. Sporo suszonych owoców, lekko może karmel. Pełne, gładkie, nisko wysycone. Ale przede wszystkim przyprawowe i wytrawne.",maciejgmaciej
1116,Firestone Walker 20 (XX Twentieth Anniversary Ale),4.2,"Paso Robles, California","Bottle from my cellar. Ebony pour, small soft ring of beige head. Sweet roasty aroma. Taste is sweet, milky, chocolate with an afterglow. Incredibly smooth.",stevoj
1117,The Ale Apothecary Sahati,3.9,"Bend, Oregon","Aroma is soured grapes, wine, Tamina and funk. Taste is heavy wine character, fresh pine needles, soured grapes and butter bark.",AgentAle
1118,Fremont B-Bomb,4.1,"Seattle, Washington","Bomber. Clear dark reddish brown that is black in the glass, large, foamy, tan head that lasts and laces at first but then dissappates. Aromas of bourbon, dark fruit, plum, raisin, toffee, light caramel, spice, vanilla, chocolate, and wood. Flavor is the same, sweet and complex with a spicy finish. Medium plus bodied, smooth creamy with a dry, warm finish. Hides the ABV  well and is incredibly smooth.",Concealer
1119,Lagunitas Born Yesterday Pale Ale,4.0,"Petaluma, California","Pours an orange bronze color.  One finger white head.  Okay retention, great lacing.  Lightly hazy. Aroma is heavily hoppy.  Lots of grass, lots of bitter hay and pine...yet not overwhelming.  A lot of floral.  Hoppy, but not bitter... Taste is floral and bitter.  Fresh and earthy. Mouthfeel is medium bodied.  Sticky and kinda oily.  Well hidden alcohol.  Smooth and clean. Overall it’s good.  Not quite what I think of as a pale, but delicious.  I would recommend it and would buy it again.",beer_rookie
1120,Hoppin' Frog Frogichlaus,4.0,"Akron, Ohio","12 oz bottle from Tavour. 2019 vintage at 14.1%. Pours out a dark, clear brown with a tiny ring of fine bubbles. Aroma is sweet malt. Taste is more of the sweet malts with some molasses notes. Finishes with a nice glowing warmth, pretty gentle for a high ABV beer.",stevoj
1121,Karben4 Fantasy Factory,3.2,"Madison, Wisconsin","Hazy amber pour. Thin white head. The aroma is loaded with pine and some sweet malt. Sort of a toffee, iced tea and herbal/pine nose. The flavour is sweet and a little bit fruity. As it starts to warm, the herbal/tea notes start to settle down and there’s more of a straight up pine and grapefruit hop aroma. There’s a touch of something in here that I definitely don’t love. Okay.",JoeMcPhee
1122,Lawson's Finest Sip of Sunshine IPA,3.7,"Waitsfield, Vermont","Can bought at BrewDog Leicester, drunk at home. Dark gold, pretty hazy with a ring of white head and a scummy white head. Some apricot, melon, white grape and lemon biscuit on the nose. Initially sweet with a nice malty hit followed by bitter and slightly astringent hop. Some peach and TCP in the aftertaste. Medium to heavy carbonation. Delicious!",jjsint
1123,Oskar Blues Ten FIDY,4.3,"Longmont, Colorado","Drunk in late 2018. Thick, creamy, chocolate liqueur, coffee ice cream, lots of roast, light leather furniture and pumpernikel, forest fruit, roasted coffee finish. Amazing balance and flavour depth. Outstanding beer.",ElDesmadre
1124,AleSmith Speedway Stout - Vietnamese Coffee,4.5,"San Diego, California","Drunk in late 2017. Dark chocolate, coffee, pumpernikel, light vanilla, light fruity coffee. Creamy, smooth, amazing flavour depth, more coffee in the flavour, mellow yet captivating finish. Absolutely outstanding!",ElDesmadre
1125,North Coast Old Rasputin Russian Imperial Stout,4.1,"Fort Bragg, California","Draught at a burger/craft beer joint in Singapore. Blueberries, blackberries, cherries, lots of chocolate, coffee, licorice, subtle tobacco. Smooth and creamy, high drinkability despite its ABV, earthy coffee finish. Quite dry, which is really nice in this era of pastry stout overflow. Superb!",ElDesmadre
1126,AleSmith Speedway Stout,4.3,"San Diego, California","Draught at Absurdalna, somewhere between 2017 and 2018. Dark chocolate, redcurrant, vinous notes, raspberries, coffee, pumpernikel, subtle vanilla, thick, oily and smooth beer. More fruity aroma and more malty flavour. Sweet-bitter, balanced, alcohol hidden. Its reputation is justified.",ElDesmadre
1127,Hill Farmstead Society & Solitude #6,4.2,"Greensboro, Vermont","Can from a friend thanks for the opportunity! 
Hazy electric lemon in color with a decent sized bubbly white head that shows moderate retention. Tangerine pineapple grapefruit mango just dripping with citrus. Light bready maltiness provides a backbone for the hops. Outstanding beer.",johnnnniee
1128,Old Nation M-43,3.3,"Williamston, Michigan","Canned, from glasbanken.se.  Cloudy golden, firm mid sized head. Aroma of lime and tangerine. Mid sweet with medium body and clean, rounded mouthfeel. Mostly key lime, some grapefruit. The 65 IBU are well hidden. A luxurious version of Grape Tonic with added lime. 
",omhper
1129,Lost Abbey Box Set: Track #8 (Number of the Beast),4.0,"San Marcos, California","Bottle shared by alexsdad06. Poured clear dark brown color with an average frothy tan head that mostly lasted with good lacing. Moderate to heavy barrel aged, oatmeal and raisins aroma. Medium to abundant body with a smooth texture and soft carbonation. Moderate to heavy dark dark rich sweet flavor with a moderate to heavy dark boozy sweet finish of medium to long duration. This is a standout beer met my expectations.",Tmoney99
1130,Great Lakes Edmund Fitzgerald Porter,3.0,"Cleveland, Ohio","Bottle.

A- Toffee, tobacco, cocoa, roasty.

A- Dark brown color, dark liquid, beige head.

T- Roasty, char, cocoa, mild bitterness.

P- Medium body, average texture, average carbonation, roasty finish.

O- One year past the drink by date. Seems to be what I am good at these days...drinking old beer. Still seemed to hold up.",HuskerTan
1131,Andechser Doppelbock Dunkel,4.0,"Andechs, Bavaria","Bottle from Beers Of Europe.
Pours a clear dark mahogany/ruby colour with a thinnish beige head. Fairly lively carbonation in the glass. Aromas of roasted malts, dry dark fruits, fruit cake, caramel, treacle, syrup, cherries, berries, tobacco, leather, roasted bread and a little sugar. Taste has all the notes as the aroma. Slightly sweet but not overly so. Full bodied with a lovely smooth oily chewy mouthfeel. Much lower carbonation on the palate. Nice malty lip smacking aftertaste. Easy drinking for 7.1%, alcohol is well hidden. Very nice.",edward78
1132,Highland Park Timbo Pils,3.9,"Los Angeles, California","On draft. Light golden color,  with a white head. Clean dry malt, cracker, melon, grass, notes of citrus, and some dank hops. Tasty and easy drinking. Definitely not a traditional pilsner.",JohnnyJ
1133,Against the Grain 70K,4.1,"Louisville, Kentucky","Łohoho, ależ to dłuugie ma usta, wypijesz łyk, zaśniesz i rano jeszcze czujesz smak. Gęste, genialna wanilia z beczki, aromat nie jest taki obiecujący, trochę alkoholowy, ale podniebienie wynagradza wszystko. Piwo do sączenia godzinami. Umiar wskazany.",wojanex
1134,Ayinger Jahrhundert Bier,3.1,"Aying, Bavaria",Bevuta alla spina in baita a Gares. Tipica bionda molto buona nel suo genere.,BitterTamer20
1135,Brooklyn Lager,4.3,"Brooklyn, New York","Amber clear with a one finger wide head.
Smell of roasted malts with a caramel note and a hoppy background. In taste a roasted malty side melts with a strong bitter one, rich and smooth body. Low carbonation and a nutty, bitter aftertaste.
A fine beer.",ophone
1136,Franziskaner Hefe-Weissbier / Weissbier Naturtrub,3.4,"Munich, Bavaria","Which is easy to drink weiss beer, but also very clear and little bit less bodier than usual weizen beers. It is like a typical lager style i think but it has unique notes of taste and it is very permanant senses for every bottle.",ilterlucas
1137,Trappist Achel 8 Blond,3.4,"Hamont-Achel, Belgium","Bottle. Hazy golden colour with a medium fine pored white head, nose is yeasty, bready and a bit fruity and spicy with notes of iced biscuit cake, banana and cloves, taste is sweet, fruity and bready with a tart and slightly boozy finish.",m7hildeb
1138,Avery Tweak,4.6,"Boulder, Colorado",Drickes 2 SVT under sommaren 2019. En drickes i Djursvik. Underbar doft o redan här vet du att det är en riktig höjdaröl. Smaken är SÅ balanserad. Choklad nougat lite kaffe med bourbontwist. Söt krämig rund o go eftersmak med en fin mjuk beska som ligger o skvalpar i gomseglet.,Patrik
1139,Anchorage The Ghosts In Their Eyes,4.0,"Anchorage, Alaska","Bottle at Fierce. It pours hazy bright yellow with a decent foamy white head. The aroma is musty bright, funk, peach, yellow plum, spicy, hay, kitty litter and granny smith apple. The taste is crisp, soft, sweet, juicy, tangy, musty, funky, earthy, yellow plum, lactic, leather, soft fruits, must, funk and leather with a drying finish. Medium body and decent, foamy white head. What's not to like!?",Scopey
1140,Sierra Nevada Celebration Ale,3.2,"Chico, California",Some hops. Good palate. Not a fan of the hops but drinkable.........................,crajun
1141,Buxton Stormbringer,4.5,"Buxton, Derbyshire","Opaque black beer with slight yeast and with a medium brown/dark brown head. Medium/heavy aroma; taste starts medium/heavy sweet and ends slightly/medium bitter and dry. Fruit, chocolate, mocha, roasted malts and coffee. 8/5/9/5",MelvinKalksma
1142,Wylam The Unimportance Of Inertia,4.1,"Newcastle upon Tyne , Tyne & Wear","Best pale that's around almost, greatly balanced and fruity as hell.. scores better than most nedipas",orbit
1143,Cloudwater The Interiors Of Striving Organisms,4.4,"Manchester, Greater Manchester","14/IX/19 - on tap @ Wanderlust (Brussels), BB: n/a - (2019-1397) Thanks to Sebletitje, Rubin77 and ElManana+1 for sharing today’s beers!

Very cloudy blond to beige beer, big solid creamy white head, stable, adhesive, leaving a nice lacing in the glass. Aroma: oh yes, lovely stuff, very juicy, dank hops, very nice! MF: ok carbon, medium to full body. Taste: lovely, super juicy, fruity, dank, tropical fruits, soft bitterness, lovely stuff. Aftertaste: nice bitterness, super juicy, dank hops. Love it!
",tderoeck
1144,Fuller's London Porter (Bottle/Keg),4.1,"Chiswick, Greater London","AROMA: Aroma a malta medio, tostado con notas de café,. Sin ésteres. Lúpulo bajo con tonos florales. Notas bajhas de alcohol. APARIENCIA: Color marrón muy oscuro casi negro. Opaca. Espuma abundante sin ser excesiva. Color canela suave. Persistencia media. Cremosa. SABOR: Maltosidad elevada, con fuertes notas de café y caramelo. Lúpulo bajo con suaves notas cítricas y florales. Equilibrio maltoso evidente y un final suave. Amargor bajo. SENSACIONES EN BOCA: Carbonatación media, cuerpo medio. Calentamiento por alcohol muy bajo. Suave, sin astringencia. Una cierta viscosida muy leve. IMPRESIÓN GENERAL: Muy buena cerveza con una agradable sensación en boca. Muy bebible y muy agradable ala trago.",beranui
1145,Creature Comforts Tropicália,4.2,"Athens, Georgia",Lovely IPA with the distinct hope taste.. fresh an fruity and not too sweet.. goes well with Danish “smoerrebroed” (open sandwich),beerbendum
1146,Sierra Nevada 40 Hoppy Anniversary Ale,3.7,"Chico, California","Sixpack from the supermarket in Watsonville. Old-school IPA brewed more or less to perfection. Plenty of c-hop or similar, but none the ruinous oils. Caramel malt but no overt sweetness. So drinkable. This would be a classic if it had been around since back when.",OldMrCrow
1147,De Dolle Stille Nacht Reserva 2010,4.2,"Diksmuide, Belgium","It pours slightly murky copper orange with no head.  The arrival has stone fruit, caramel, oak and richness.  It has a medium full body with light carbonation.  The taste has caramel, pear, oak, red wine, alcohol, apple, citrus and vanilla.  Delicious.",vyvvy
1148,Baladin Xyauyù Barrel,5.0,"Piozzo, Italy","2014
Belated birthday bottle to me in a lovely red wooden box. It pours translucent brown, no head or lacing. Aroma of sweet malts, nutty, caramel, mild oak. Tastes quite sweet, elegant and velvety, without any sort of carbonation. Reminds of aged wines like fine Port. Flavours lingers, with caramel, ripe fruits, spices and oak notes. A sofa sipper (Birra da Divano, as its label read) that you want to be eternal. Just awesome.",colui72
1149,Stone Stygian Descent,3.9,"Escondido, California","Sample 12/9/16 (Binny's Montgomery) Pours black with a small head. Aroma of bourbon, roasted malt, and coffee. Taste of the same with not much hop taste. This full bodied brew is very potent but also very tasty.",Headbanger
1150,Grassroots Brother Soigné,4.0,"Greensboro, Vermont","750ml bottle. Poured a hazy golden color with a medium sized head. Yeasty, nice lighter funky and tart finish, citrus, and some grass.",hopdog
1151,Sierra Nevada 40 Hoppy Anniversary Ale,4.0,"Chico, California","A traditional Sierra Nevada IPA, as firmly entrenched in their brewing ethos as you'd expect a 40th anniversary beer to be. Pine, grapefruit, cedar, resin, and a mild herbal-floral note, underlined by caramel and biscuit, then bitter and woody with a hint of yeast on the finish. Not flashy, not trendy, but absolutely delicious.",oobawa
1152,Godspeed Tmavy Lezak (Filtered) ,4.1,"Toronto, Ontario","Can and Tap at Godspeed Brew Pub & Store. Pours a nice dark dense brown color, roasty and kind of chocolate and demerara aromas and tastes, nicely dry hint of hop finish. Bready roasted barley. The palate is spot on, full and yet never treacly. Ashy bit of smoke is a house trademark.",DerWeg
1153,Firestone Walker Parabola,4.3,"Paso Robles, California","2020/01/03 - 2019 Vintage. Pours dark brown (nearly black), with a thick, foamy, beige head that quickly reduces and leaves no lacing. Aroma is rich chocolate, vanilla, toffee, oak, bourbon, lots of tobacco and roasted malts with hints of black cherry and dark red fruits. Taste is loads of toasted malts and tobacco and hints of chocolate, toffee, vanilla, oak, bourbon, licorice and dark red fruits. Mouthfeel is full and oily with soft carbonation and a long finish that is sweet, toasty and warming. Wow. Fantastic beer. The tobacco notes add complexity and depth.",Alpha10
1154,Sierra Nevada 40 Hoppy Anniversary Ale,3.8,"Chico, California","6 pack for futzing around house this weekend and nfl playoffs.  Clear orange pour one finger head.  Nose is light resin and pine.  Taste of little orange citrus, some peppery notes, resin and subdued pine.   Clean palate.  Easy drinking.   Seems a subdued choice for 40th anniversary but it is tasty.",Jow
1155,Lagunitas A Little Sumpin' Sumpin' Ale ,3.8,"Petaluma, California","Una IPA industrial de muy alto nivel. Amargor y frutalidad por igual a un precio muy competitivo. 
Eso es lo que quiero de ipas industriales",CiderMonger24
1156,Hair of the Dog Adam,3.8,"Portland, Oregon","Bottle
Aroma-fruits
Appearance-brown,clear,tan head
Taste-medium sweetness,bitterness,sourness
Palate-full body,sticky,average carbonation,long finish
Overall-very good",msbernac
1157,Rogue Dead Guy Ale,3.4,"Newport, Oregon",Bottle from McCafferys.  Hazy orange with offwhite creamy head.  Malty aroma.  Quite full mouthfeel with malt and hint of muscavado.  Even finish.,Lupulus13
1158,Prairie Christmas Bomb! - Barrel Aged,4.1,"Tulsa, Oklahoma",Another cinnamon delight!  Bourbon kicks in at the very end. Kind of a flat pour. Incredibly rich aroma. Delicious!!,jrodooo5
1159,Ommegang Fleur De Houblon,3.8,"Cooperstown, New York","Bottle at home in Hackney - picked up in the US. Pours totally clear honey gold with a frothy, white head that settles into a cream. Holds moderate sweetness, a little alcohol, dried biscuits and grains, lemon peel, subtle yeast expression. Medium bodied with active carbonation. Nicely balanced finish, with more notes of citrus peel, biscuits, wheat, nips of grass and yeast. Highly drinkable.",Leighton
1160,Rogue Dead Guy Ale,3.7,"Newport, Oregon","Kicsi, gyorsan elillanó hab, opálos barna szín, szűretlen. Gabonás, enyhén karamelles, egy kicsit fűszeres illat. Leheletnyit édeskés, gabonás, karamelles ízek. Száraz, közepesen testes, közepesen szénsavas és közepesen keserű. Nagyon jól kiegyensúlyozott, finom sör.
",Fules
1161,Ayinger Celebrator Doppelbock,3.9,"Aying, Bavaria","Poores very dark with brown foamy head. Aroma of cacao, chocolate, coffee, some caramel, plums and raisins.  Sweet taste. Alcohol is not very dominating. Very good.",miggle
1162,Kern River Just Outstanding IPA,3.6,"Kernville , California","Pivo u limenci.
Iz MAS Plenuma.
Jeba te led , šta je gorko ! :)
Samo slad i hmelj , kako u aromi tako i u okusu. 
Čisti Pelinkovac... Znači ništa tropic , samo herbal.. 
Mislim Ok... ali baš za teške hmeljoljupce..",malibrat
1163,Surly / Amager Todd - The Axe Man (Surly Version),4.1,"Minneapolis, Minnesota","Hazy golden color with a white head. Potent citrus, pine, resin hop aromas and flavors. A bit of softness to the malt on the palate, maybe some wheat in the grist? Nice beer. Good West Coast style IPA.",ttutony
1164,Stone Go To IPA,3.0,"Escondido, California","04.01.2020. 0,33l Can. Systembolaget Strömstad. Golden yellow colour with white head. Fresh hoppy aromas. Pale malts and soft lemon. Light grassy. Not very rich but with good flsvours.",RuneStumo
1165,Aecht Schlenkerla Helles Lagerbier,3.8,"Bamberg, Bavaria","Złote, klarowne. Z białą, drobna, piana. W aromacie nuty lagerowe wymieszane z wyraźną wędzonką. 
Jest lekko dębowa. Pachnie przyjemnie drewnem. W smaku wytrawne, gorzkawe,. Jest tez nuta słodów, ale goryczka wyraźna. 
Jest długa i mocna, ale nie zalega. Bardzo fajnie komponuje się z nutami słodowymi. 
Wysycenie średnie. Dobrze się pije. Bardzo fajny lager.",koshack
1166,Andechser Weissbier Hell,3.9,"Andechs, Bavaria","Bottle pour from Colonial Spirits, Acton. Appearance is lightly hazy yellow with nice sparkle, thin cap of white head receding to persistent ring and no lacing. Aroma is wheat, yeast, fruity esters. Taste is strong wheat, fruity esters, mild banana. Mouthfeel is light side of light-to-medium bodied with thin, frothy texture, soft-to-average carbonation and crisp finish as taste. Overall, great representative of the style.",tfontana
1167,Pizza Boy Murren River,3.6,"Enola, Pennsylvania",Picked up on the way to nj. A great spot to stop on the way down the turnpike. Going to make this a tradition. This beer is solid. Tasty. Tastes like early west coast styles.,ryanscourt
1168,Anchor Our Special Ale (2005 and later),3.4,"San Francisco, California","Courtesy of Wojtek from @Carmen24. British ale notes, caramel, molasses, nice dry notes. Easysipping post-Christmas table decoration.",mieszal92
1169,Rogue HazelNut Brown Nectar,3.9,"Newport, Oregon","AROMA: Alto aroma a caramelo muy evidente. Lúpulo bajo inglés, terroso. Notas ligeras de alcohol no agresivas. APARIENCIA: Color cobrizo, sin turbidez ni transparencia elevada. poca espuma de color canela clara y no muy cremosa. Poca retención. SABOR: Maltas sabor a caramelo y avellana que le proporcionan un alto sabor dulzón. Lúpulo terroso con un punto de amargor en el final. SENSACIONES EN BOCA: Calidez del alcohol suave. Sin astringencia. Cuerpo medio, carbonatación medio-baja. Suave. IMPRESIÓN GENERAL: Cerveza muy atractiva en la que destaca de manera evidente los tonos dulces de la malta con sabor a caramelo y avellanas. Suave y dulzona quizás en exceso.",beranui
1170,Thornbridge Lukas,2.8,"Bakewell, Derbyshire","Beer Number From Brewery: 7

Container Type: Can - 330ml

Date Purchased:  12 December 2019

Date Drank: 4 January 2020

Purchase Location: Beer Cartel

Hops: Hallertauer

Malt: Pale, Carapils, Wheat

Aroma: Earthy

Appearance: Light straw colour, very clear

Flavour: Mild, musky

Mouthfeel: Thin,  clean, crisp

Comments: This beer came as part of the December RateBeer Supertaster pack and it is the first international beer in any of the packs.",mkel07
1171,Lagunitas Born Yesterday Pale Ale,3.3,"Petaluma, California","Pint, on-tap in Selma's Chicago Pizzeria, San Juan Capistrano; 3rd Jan 2020. Mini haze to the amber pour, off-white crown. Mild citrus notes in both the nose and taste play with the light malty base to give a crisp, hoppy feel to the brew.",BlackHaddock
1172,Ayinger Bräuweisse,4.1,"Aying, Bavaria","Aromas- Sweet notes of vanilla ice cream with soda, banana milkshake, cloves, straw and light malts.

Appearance- Lightly hazy golden colour with a tall foam.

Palate- Medium body with smooth creamy texture leaving a sweet finish.

Taste- Sweet, notes of bananas, vanilla and light sweet pastries with light milky notes.

Overall- Fantastic, refreshing brew.",lokis333
1173,Side Project Fencerow,3.9,"Maplewood, Missouri","Bottle from a friend. Dark crimson color, pink head. Sour taste with raspberry, blackberry, tart, earthy notes, vinegar and oak. Sour finish with raspberry, blackberry, tart, earthy notes and vinegar. Excellent sour ale.",Tide
1174,Side Project Fencerow,4.1,"Maplewood, Missouri","375ml bottle. Sour, tart and funky with some berries, oak, wood and farmyardy notes. Quite sour and heavy with blackberries. Intense.",tiong
1175,BFM Abbaye de Saint Bon-Chien (2017),4.5,"Saignelégier, Switzerland","On [email protected] Ranzani 13, Bologna. Naturtrüb und hellbraun. Saurer runder Duft. Essig und Trockenpflaume. Klasse. Saurer weicher Geschmack. Fast wie alter Balsamico mit Apfel. Klasse Bier! Abgang Sherry, Fass. Der Alkohol ist sehr gut eingebunden und nicht zu bemerken. Ich bin begeistert!",DrNosha
1176,AleSmith Old Numbskull - Bourbon Barrel Aged,4.0,"San Diego, California","355ml bottle. Sweet, heavy with caramely malty notes, toffee, bourbon, plums, oak and fudge. Heavy and sweet. Okay.",tiong
1177,Samuel Adams Utopias,4.7,"Boston, Massachusetts","Pours a clear burgundy color. Aroma is oaky. Hints of triple bock. Tastes of dark fruit, vanilla. Warm in the mouth. Unlike anything I’ve tasted before. Outstanding",ScoWRee
1178,Rogue Dead 'N' Dead,3.5,"Newport, Oregon","Bottle. Orange amber pour. Aroma of malt, buttery caramel, whiskey booze, grapefruit and vanilla. Taste of watery malt, buttery caramel, vanilla, orange and grapefruit. Aroma is stronger than the flavor, but it's nice.",MarcoDL
1179,Aecht Schlenkerla Eiche Doppelbock,4.3,"Bamberg, Bavaria","Butelka. Piana zwarta, beżowa, złożona głównie z drobnych pęcherzy, zredukowała się do warstwy na powierzchni, szyła na szkle. Kolor bardzo ciemno karminowy, trunek przejrzysty. Aromat wędzonki, lekko słodu, karmelu, jeszcze mniej czekolady, wanilii, rodzynek. Smak jak na podwójnego koźlaka zaczyna się delikatnie, na co ma pewnie mocny wpływ dębowa beczka, a co jest również i zwodnicze, jest wygładzony, aksamitny, by z czasem przejść w nuty wędzonki, ale przeplecone czekoladą, czy wanilią. Ogólnie piwo choć ma swój ciężar pije się lekko i przyjemnie, mi podchodzi.",Badylatko
1180,The Ale Apothecary La Tache,3.9,"Bend, Oregon","Bottle from a friend. Hazy yellow color, white head. Sour taste with citrus, earthy notes, tart, white currant, earthy notes and grass. Sour finish with citrus, earthy notes, minerals, tart, white currant, grass and oak. Excellent sour ale.",Tide
1181,Timothy Taylor's Landlord (Bottle),3.0,"Keighley, West Yorkshire","500ml bottle from Asda, Watford and drunk on 05/03/2006.  I’m not quite sure why this beer gets any particular reverence, but it’s a decent best bitter and the bottled version is still quite pleasant.",Beese
1182,Tree House Lights On,4.2,"Charlton, Massachusetts","Pint can. Pours a deep cloudy honey gold with a medium frosty white head. Aroma of mango, pineapple, orange and juicy hops. Taste is much the same as the aroma. Excellent.",adrian910ss
1183,Maine Beer Zoe,3.7,"Freeport, Maine","From tap. Clear dark amber copper color with off white head. Malty and hoppy aroma, grass, caramel, pine, light bread, light citrus. Sweet and bitter taste. Medium oily body with soft carbonation.",rouhlas
1184,Schilling Alexandr 10˙,3.7,"Littleton, New Hampshire","On tap at Kardinal Hall.  Clean aromas of pils malt, grassy hops.  Clear light gold with a somewhat lasting white head.  Dry, beautifully balanced, very pleasant.  Light-medium bodied.",Emeister84
1185,Firestone Walker  23 (XXIII Twenty-Three Anniversary Ale),4.2,"Paso Robles, California","Brown/black appearance with a lingering tan head. Aroma of dark chocolate, caramel malt, mild toffee, light oak and light bourbon barrel notes. Similar flavor, rich, malty and complex with pleasant sweetness and a light bittering balance. Full body with a soft mouthfeel and a pleasantly smooth finish.",ajnepple
1186,Weihenstephaner Vitus,3.8,"Freising, Bavaria","Unfiltered golden/yellow appearance with a white head. Aroma of wheat, fruity esters, clove, mild citrus zest and a light peppery notes. Similar flavor, adding mild to moderate sweetness and a light spicy bitterness. Medium body with ample carbonation and a light banana finish. Nicely done.",ajnepple
1187,Knee Deep Breaking Bud IPA,3.6,"Auburn, California","Can 473ml at home. From Beer Republic. Canned 2019-06-03. Pours clear yellow with white head. Aroma and taste have malts, grapefruit, citrus, grass, citrusy hops,. Medium body, average carbonation, bitter finish.",tovesa
1188,Hoppin' Frog Extended Barrel Aged BORIS The Crusher,3.9,"Akron, Ohio","Aroma is deep dark chocolate and dry/vinous. The flavor is dark malts, very nutty in the middle and a big acidic//oily/chocolate/dark chocolate finish.",wlajwl
1189,Sierra Nevada 40 Hoppy Anniversary Ale,3.4,"Chico, California","Pint at Winking Lizard in Copley Ohio. Smell the citrus. Golden and bubbly in color. White head with film on glass. Light citrus in flavor and smooth. Light hop aftertaste. Very nice for the style. Cheers!
",unclefrito62
1190,Founders Porter,4.7,"Grand Rapids, Michigan","AROMA: Aroma alto a maltas tostadas con notas de pan y caramelo, café y chocolate negro. Ligero aroma a lúpulos cítricos del Nuevo Mundo. Sin acidez, alcohol medio. Lúpulo medio-bajo. APARIENCIA: Color negro con tonos azabache. Espuma abundante sin ser excesiva, cremosa, de color marrón y persistente. Cerveza con poca transparencia. SABOR: Cerveza maltosa con notas de caramelo y a maltas tostadas las cuales proporcionan una cierta aspereza. Amargor alto. Alcohol presente sin ser excesivo. Ligeros tonos en el final a mandarina o nanajas suaves. ligera acidez. SENSACIONES EN BOCA: ligera astringencia por las maltas tostadas, cremosa y suave en boca. Presencia de alcohol sin ser excesivo. Poca efervescencia. Final suave con presencia de la malta y suaves notas de alcohol. IMPRESIÓN GENERAL: Cerveza excelente, compleja y llena de matices, tostada y ligeramente áspera. Tonos de café y chocolate y final con notas de naranja. Una gran cerveza dentro del estilo.",beranui
1191,Founders Centennial IPA,4.2,"Grand Rapids, Michigan","AROMA: Aromas cítricos debidos al lúpulo americano. Base de malta. Aroma no muy complejo donde se apredia la presencia de alcohol. Posibles notas de caramelo. Sin acidez y algo de dulzor. APARIENCIA: Color cobrizo, carbonatación media a alta. Espuma de color marfil con una textura correcta con muy buena retención. SABOR: Final áspero sin ser excesivo pero muy bien acompañado por la malta. Alcohol un poco demasiado evidente. Lúpulos americanos con sabores cítricos que dejan en la boca un aargor suave pero persistente. Sin acidez, algo dulce. SENSACIONES EN BOCA: Aspereza sin ser excesiva ni desagradable, final seco y duradero dejando la boca llena de sabor. Cuerpo medio. Algo de calentamiento por el alcohol. IMPRESIÓN GENERAL: Muy buena cerveza, muy lupulada sin ser astringente. Aromática y muy agradable de beber. Sabor perdurable, quizas el alcohol se hace demasiado evidente.",beranui
1192,Russian River Beatification (Batch 002 +),4.5,"Santa Rosa, California","Bottle thanks to Keith from Anchorage crew! Poured an amber rust with bubbles. Aroma is huge oaky fruit. Taste is sour fruit oaky woodsy grapes linger on my tongue. This is a gorgeous beer, can't believe it took me so long to try this!",SHIG
1193,Sante Adairius Family Whistle,4.2,"Capitola, California","750ml bottle. Smooth, tart and mineraly with some hints of passion fruit, salty gose notes, grainy malts and farmyardy notes. Really well balanced, awesome farmhouse sour.",tiong
