,Beer Names,Rating,Locations,Reviews,Users
985,Essex Street Pale DDH,2.4,"Aldwych, Greater London","Cask, Temple Brew House. They had a similarly labelled beer on keg, at a lower abv. Light golden colour, hint of haze. Rather rough around the edges, earthy hop notes, harsh bitterness. Not great.",JorgeLee
986,Attic Brew Co Bill's Revenge,3.5,"Birmingham, West Midlands","Draught at Cherry Reds Cafe Bar, Birmingham. Clouded lemon with white head. Hops to the fore with this beer, citrusy, grapefruit and zesty lemon flavours, sharp with a resinous, pine needle background. Refreshing and quite light. Decent.",imdownthepub
987,Shiny Rees',3.5,"Little Eaton, Derbyshire","Cask conditioned at The Post Office Vaults, Birmingham. Black with tan head. If you like peanut butter you will love this one, sweet roasted peanut flavour throughout, lactose sweetness but there is also a fruity, tangy hint coming from somewhere. Full on, it's just that I'm not over keen on Peanut Butter. Good though.",imdownthepub
988,Hook Norton Abyss,3.6,"Hook Norton, Oxfordshire","Cask conditioned at The Wellington, Birmingham. Black with tan head. Rich, roasty, dark malts to the fore with this beer, smooth and silky on the palate loads of depth, sticky liquorice notes, coffee extract with a note of fruity plum. Very good.",imdownthepub
989,Skookum WBP3,4.1,"Arlington, Washington","750 from Growler Guys.

Yellow pour, nice white head. Something very odd happens when I first taste this beer. It's warm. Or rather, it feels warm. It's straight out of the fridge, and I double-check the bottle temperature. Cold. But it tastes warm. It's so soft and full on the palate without any thickness, stickiness, or richness that it feels like a cask ale. I have no clue how TF they do that. But ok...First sip is a bit sweet, a bit herbal. Chardonnay. Saison loveliness.The palate acclimates. How do you slow down on this beer? It's amazing. A guilty pleasure for the fancy saison set, but so much pleasure and so little guilt. Not a beer I'd bring to tasting to impress my beer nerd friends with the subtly of my palate—but totally a beer that I'd bring to a tasting to impress my beer nerd friends with the fact that I've got my f'n ear to the f'n rails. I'm going to be picking up multiple bottles of this ASAP, if possible. Not to age—not sure how well it would age—but because I could drink the shit of out this night after night.",OldMrCrow
990,Cellarmaker / Highland Park Loza Farms IPA,3.9,"San Francisco, California","Poured from a 16 oz can dated January 27, 2020. 
Aroma is hop forward with a balanced cracker malt note with a hint of biscuit and caramel. Moderate citrus notes of orange, tangerine and grapefruit with some light stone fruit and dank, piney resin. Hint of alcohol. 
Pours a fairly clear, brilliant, golden orange with a medium large, thick, frothy white head that recedes steadily to a small film that lingers. Moderate lacing and faint legs. 
Flavor has a medium light sweetness with moderate cracker malt notes and hints of caramel and biscuit. Moderately strong bitterness with a hint of alcohol. Fairly strong citrus hop notes with a moderate resin, piney note and faint stone fruit. 
Mouthfeel is medium bodied with medium carbonation. Low astringency and low alcohol warmth. 
Overall, a nice IPA that has strong west coast influences without being too bitter. Nice hop character with a bit more malt than you see in the NEIPAs.",ineedbeer
991,Lift Bridge Collabeeration,3.4,"Stillwater, Minnesota","The Aromas are dark malt, roast, molasses and dirty socks. Flavors are Lake Nose, sweet up front, molasses coming out a little stronger and the Bourbon Barrel becomes apparent. I bet boozy in the Finish.",drpimento
992,Banded Charms & Hexes Blood Oranges & Blackberries,3.5,"Biddeford, Maine","Pours clear, ruby orange amber with a two finger, ruby white head.  Aroma is citrus, berries and lacto.  Taste is blackberry and caramel, moving to tart orange and wheat.  Finish is blackberry, caramel and tart orange.  Good sour.",GregMooreNH
993,Pollyanna Fun Size - Orange Peel,3.0,"Lemont, Illinois","500-ml bottle from binnys Lincoln Park. head that fizzed away quickly and completely, orange chocolate nose, creamy, bitter chocolate orange, chemical initially, melded better with some time. rating #1!",zebra
994,Resolution Fireside Chat,3.6,"Anchorage, Alaska","Draft sampler from brewery, black beer, walnut colored head. Aroma malt, vanilla, smoke, nutmeg, cookies. Taste same, with some coffee. Palate medium rich, carbonation moderate. This should be my kinda thing, but it just doesn’t work that well for me and i don’t know why.",furthur
995,Resolution Dark Helmet,3.9,"Anchorage, Alaska","Sampler from brewery, black beer, almond colored head. Aroma toast, bread, dark malt. Taste same, with , some coffee/grapefruit rind bitter on the finish. Clean, balanced, dry finish. Medium palate, carbonation moderate. Superb.",furthur
996,Nirvana Ananda Buchabeer,0.7,"Hackney, Greater London","330 ml bottle, Cardinal Pub & Bar, Stavanger. ABV is 0.5%. Cloudy greyish / dirt brown colour, small white head. Horrible aroma of sweat and a stinking blend of mud and manure. Sweet and slightly sour flavour, nearly undrinkable for me. Drainpour.",Sigmund
997,Ile Sauvage / Blindman Ravine,2.8,"Victoria, British Columbia","On tap at the Alibi Room, pours a hazy muffled golden with a small white head. Aroma brings out lots of lacto, with gentle floral notes. Flavour is a yogurt bomb, with lots of lacto and plenty of floral notes. Rather muffled with little depth. Uninteresting.",mcberko
998,Dialogue Easy Now,3.5,"Albuquerque, New Mexico","Taster at brewery. Light, pale yellow pour, soft, wispy head. Gentle grain aroma leads into a soft bready teast. Silky smooth, subdued, but full of flavor.",stevoj
999,Pretoria Fields Brown Thrasher,3.9,"Albany, Georgia","Taps opaque chocolate with a good buff head that leaves nice lacing. Aroma gives toffee, roast malt, earthy and subtle honey sweetness. Flavor provides honey, toffee, roast malt, earthy and semi-sweet chocolate. Texture yields firm body and peppy fizz. Thrash it.",Cybercat
1000,Cantero Blood Orange IPA,3.3,"Albuquerque, New Mexico","taster at brewery.  Citus, as expected, thin rules the day. The inherent bitterness of the blood orange works nicely here. Some bready notes in the back ground. Comes off as a bit thin, and pretty light on the palate.",stevoj
1001,Cantero IPA,3.2,"Albuquerque, New Mexico","Taster at brewery. Amber pour, scant head. Supised byt he maltiness of this brew, as I was expceting a hop bomb.  Notes of toffee, malts. slick and sweet. Finishes with a touch of 9v battery.",stevoj
1002,Cantero Glowdeo IPA,3.0,"Albuquerque, New Mexico","Taster at brewery. Hazy pour, kind of flat. Aroma is citrus, oranges, tangerines. Taste  follows with more citrus on the orange-y side. Kind of light for a 7.1% beer.",stevoj
1003,Cantero American Golden Ale,3.2,"Albuquerque, New Mexico","Taster at the brewery. Clear golden pour, small foamy white head. Aroma and taste bring full grainy, malty notes. Touch of sweetness and a mild bite of hops at the finish.",stevoj
1004,Cantero North Drain Lager,3.4,"Albuquerque, New Mexico","Taster at Brewery. Clear, bright, medium golden. Has a nice heft to it, clean and full. Grainy malty, with some light sweetness",stevoj
1005,Terrapin Knuckle Ball,3.4,"Athens, Georgia","Clear, pale.  Mellow flavor, yeasty, ale-sweaty.  Fair. On tap, Terrapin Taphouse, Braves Field.",Aurelius
1006,Terrapin Full Count India Pale Lager,3.1,"Athens, Georgia","Tap, Braves Field. Nondescript aroma.  Clear, pale. Candied citrus, fairly hoppy.  Medium body good carbonation.  Kickoff, 2020.",Aurelius
1007,Calusa / Definitive Low Down Blues,3.7,"Sarasota, Florida","Can from Sam: I do not think that this is the freshest... but still... pours somewhat hazy with white head. Aroma is passionfruit, pineapple, citrus. Taste is very fruity, juicy, slightly bitter, a tad herbal. Interesting flavor profile. Much dryer than your average NEIIPA.",mansquito
1008,Ballad Grizzly's Jack,3.9,"Danville, Virginia","Dark pour. Bourbon nose. Sweet bourbon taste, like a mixed drink of coca cola and  bourbon with a hop palate.",Susie33
1009,Torn Label / Trophy Seconds Please,3.9,"Kansas City, Missouri","12 ounce can.  Pours black with a decent brown head.  Aroma of chocolate, vanilla, and spice.  Taste is chocolate, vanilla, cinnamon, coffee, and roasted malt.  Nice.",RobertDale
1010,Firestone Walker Luponic Distortion Revolution No. 015,3.7,"Paso Robles, California","Bottle (missing ""No. 15"") from The Davis Beer Shoppe. Pours oranged tinged gold with a fine, foamy white head. Aroma is sort of pineapple strawberry. Med body or close. Flavor is very different from my familiar flavors. Flavor is floral, strawberry, guava, citrus - but the fruits named are close but not exactly the flavor in the beer. Floral/fruity covers it. Fairly dry with mildly roasty malt support. Decently bitter. Worth drinking.",bhensonb
1011,Raices Musa,3.7,"Denver, Colorado","Black appearance with a light brown head. Aroma of roasted malt, dark chocolate, mild coffee, light molasses and light hops. Similar flavor, rich, dark and bittersweet with a smooth balance, a medium body and a lingering finish. Hint of licorice. Good.",ajnepple
1012,Meriwether Abandon,3.4,"Garden City, Idaho","On tap at the Garden City taproom clear orange golden. No head or bubbles, nearly still actually smooth subtle apple notes. Very faint aroma.  The big ABV isn’t her but again very subtle. A little “winey” but smooth and soft with just a trace of ABV burn at the end",IndianaRed
1013,Devils Backbone Juicy Magic,3.0,"Roseland, Virginia","Kroger bottle. Clear gold, lots of carbonation, small white head. Pine, light citrus nose. Flavor is canned pineapple, orange peel, sugar. Ends abruptly. Not exactly sweet, but has a bit of sugary sweetness in the middle.",hershiser2
1014,Meriwether Crabby Scrumpy,3.6,"Garden City, Idaho",On tap at the Garden City taproom. Foggy very light pale lemon color.  Traces of spotty white bubbles.  Big tart apple aromas and flavors with an interesting lemon flavor hit at the beginning.  Finishes with a big full tart apple was.  Quite good,IndianaRed
1015,Dialogue Dark Lager,3.1,"Albuquerque, New Mexico","Taster at brewery. Near black pour, collar of beige head. Aroma is sweet, malty, cola. Taste continues the sweet notes, light roasty edge.",stevoj
1016,Raices Celebración,3.1,"Denver, Colorado","Pale golden appearance with a white head. Mild aroma of toasted grain, white bread and a hint of herbal spice. Similar flavor, adding mild sweetness. Light body with a clean feel and a slight watery finish. OK.",ajnepple
1017,Ballad Grizzly's Jack,3.5,"Danville, Virginia","Growler from a Subway in Staunton VA. Bourbon and oak nose. Brown, thin tan head. Bourbon, cola. Full body, easy carbonation. Drinks like a Jack and Coke.",obguthr
1018,Dialogue American Stout,3.5,"Albuquerque, New Mexico","Taster at brewery. Black, sparse head, streaky lacing. Light roasty aroma. Taste follows with minor sweet notes, more roast and residual bitterness. Seems thin, but actually pretty full.",stevoj
1019,Idle Hands Craft Ales Splitter,3.9,"Malden, Massachusetts","Interesting stuff. Pours a murky dark golden with big white cap that fades to a skim and leaves some lacing. Aromas are foremost Belgian esters along with some melon and dark fruits. Flavors differ from nose with more emphasis on ripe fruit but still some banana and melon. Mouthfeel is large and sticky, a bit cloying on the finish. Definitely a one-and-done, but unique and pretty tasty.",tekstr1der
1020,Three Taverns Hop Leaf Project Transcendo,4.2,"Decatur, Georgia","Pours hazy apricot with a thick and fairly persistent porcelain head. Aroma yields resiny hops and sweet citrus that reach out and touch you from half a meter away; as you close in, hops get more piney, citrus gains a little tartness, and fresh malt makes an appearance. Flavor lays out piney and slightly bitter hops, tangy and sweet citrus with tropical character on the side, and crisp fresh malt. Texture provides good, smooth body and lively fizz, plus a hoppy and fruity finish. Transcendo ordinary beer!",Cybercat
1021,Desert Valley Big Stout,3.3,"Albuquerque, New Mexico","Taster at the Craftroom. Near black pour, persistent creamy head. Aroma is almost non-existent.  Taste is both sweet and roasty, which converts to bitternes at the finish. Malty, cola.",stevoj
1022,Desert Valley Imperial Brown,3.3,"Albuquerque, New Mexico","Taster at the Craftroom. Dark brown, small, lasting creamy head. Aroma is faint dark malts, tadte is a bit fuller, malty, burnt, bitter. 8%? Wouldn't have guessed that.",stevoj
1023,Desert Valley Red 244,3.2,"Albuquerque, New Mexico","Taster at the Craftroom. Medium amber, creamy, fluffy head. Aroma brings forth malts, while taste brings the bitterness. Doesn't seem like 150 IBU, probably not, but enough of a bite. Malty to the core",stevoj
1024,Stockport Snow Angel,2.8,"Stockport, Greater Manchester","Manchester Beer Festival 2020.  Golden in colour, it's basically a steady hoppy session brew.",ManVsBeer
1025,Mission-Trail Ciruela-Blanca,3.7,"Bradley, California","Pours clear, bright light salmon into a tulip. No head.  Sweet plum and lime aromas. Soft with tart plum and lime upfront turning to sweet agave and tart skin in the lasting finish. A little sweet, but good with food.",GDTRFB
1026,Bartlett Hall Biere Nez Bleu,3.6,"San Francisco, California","On tap at Bartlett Hall.  Biere Nez Bleu has a semi hazy golden body with a smallish white head.  Aromas of lemon zest, biscuit, pepper, ginger.  Classic example.  Well crafted.",tennisjoel
1027,Southern Tier Cherry Crush,3.6,"Lakewood, New York","Pours a clear, light pink with a white foam head. Aroma is light cherry, mineral, and lactose. Flavor is very lightly tart cherry and some sweetness from the lactose. Light and refreshing.",chucklemation
1028,Elysian Contact Haze,3.7,"Seattle, Washington","Pint can, bb 14 Apr 2020. Hazy, pale topaz with a cottony spit of foam that fades fairly quickly. Nose is papaya, dank herb, orange zest and pineapple. Flavors of tangerine, wild onion, resin, and orange-pineapple are all a bit tamer than the aroma indicates. Grapefruit with the pith in the finish. Light-medium bodied with medium-plus carbonation and an easy drinking balance.",nearbeer
1029,Heist Craft This Little Piggy Went To Market,3.7,"Clowne, Derbyshire","Keg @ Bailey Head, Oswestry. Pours dark, small receding beige head. Cinnamon and chocolate rule the nose. Predictably big bodied, boozy and smooth on the palate with good amounts of cinnamon and chocolate, with marshmallow providing additional layers of sweetness. It's not too unctious or sweet, seems nicely balanced considering the additions. Decent introduction to Heist.",minutemat
1030,Bartlett Hall Captain Chinook,3.9,"San Francisco, California","On tap at Bartlett Hall in San Francisco.  Captain Chinook pours a cloudy gold/orange with an average sized white head.  This is an oat ipa which gives it a slightly different malt. In a good way, even if subtle.  Nice mouthfeel.  Bold Tropical citrus flavors.  Nice",tennisjoel
1031,Elysian Contact Haze,2.8,"Seattle, Washington",Lots of orange and citrus on the nose.  Light golden haze with a fine white head.  Sweet up front.  Cantaloupe and orange up front.  Sweetness fades quickly and is covers in piney earthy bitterness.  A bit unbalanced.  Watery mouth feel.  Bitter finish.  Meh.,sawbuck
1032,Stealth Brew Co. Underhand,3.1,"Melksham, Wiltshire","Cask @ Bailey Head. Pours a misty unclear golden amber, good white head. Aroma bears a nice hop bitterness, moderately sweet malt. Taste sees plenty of dry bitter hops, juicy marmalade, good malt base. Decent.",minutemat
1033,Counter Culture Cardigan Foreign Export Stout,3.7,"Denver, Colorado","(At the brewery) Black appearance with a lacy tan head. Aroma of roasted malt, milk chocolate, mild coffee and light hoppy notes. Similar flavor, adding moderate sweetness and a light lingering bitterness. Medium body with a smooth cocoa finish. Good.",ajnepple
1034,Shiny Mosaic Sundae,3.9,"Little Eaton, Derbyshire","Keg @ That Beer Place, Chester. Pours misty gold, frothy white head. Excellent vanilla coming through on the nose. Taste is wonderfully balanced, lovely prominent vanilla with a good hop bitterness, light leafy mosaic pine underneath. Good stuff from Shiny.",minutemat
1035,Counter Culture Kienbach Doppelbock,3.8,"Denver, Colorado","(At the brewery) Deep, dark brown appearance with a tan head. Aroma of toasted malt, fruity esters, mild roast and a light herbal spice. Similar flavor, adding moderate sweetness and light bitterness. Medium plus body with a smooth, light chocolaty finish. Well done.",ajnepple
1036,Counter Culture Origin English IPA,3.6,"Denver, Colorado","(At the brewery) Clear orange to amber appearance with a lacy beige head. Aroma of toasted malt, floral hops, mild herbs and a light zesty spice. Similar flavor, adding mild bitterness and balanced by a mild sweetness. Smooth mouthfeel with a balanced finish. Well done.",ajnepple
1037,Counter Culture Archetype Pilsner,3.3,"Denver, Colorado","(At the brewery) Clear golden appearance with a lacy white head. Aroma of toasted grain, mild biscuit and light noble hops. Similar flavor, adding light sweetness and a mild spicy bitterness. Light and crisp mouthfeel with a clean finish.",ajnepple
1038,Red Bank Cider Medium,3.3,"Bolton, Greater Manchester","500ml bottle from Red Bank. Golden colour, white foam head that dissipates to a thin rim and aroma of sourish apple, oak. Taste is tart, apple, oak barrel, woody, some vinegary funk and fruity notes. Medium bodied, medium carbonation, medium dry finish. Quite drinkable.",danlo
1039,Pizza Port Eukaryst Sinister Imperial Stout - Rum Barrel,3.9,"San Diego, California","Taster at the Ocean Beach location. Pours black, with a small, dense, beige head. The aroma is brown sugar, burnt toast, vanilla, toffee, and bakers chocolate. Sweet and malty, with a roasty bitterness. Heavy body, with a syrupy, sharp, and malty palate. Quality and complex stout. Nice.",GTAEgeek
1040,Short Throw Straight Bars,3.5,"Richmond, Virginia","Pint can, WW. Brewery #800. Pours murky golden-orange with a soft off-white head. Citrus peel, tropical fruit nose. Grapefruit and orange peel, light pineapple, unripe tropical fruit flavor.",hershiser2
1041,Habichtsteiner Helles,2.1,"Lohnbrauhausen, Baden-Württemberg","0,5 l Flasche. Goldenes Bier, flacher Schaum. Riecht nicht ganz so schlimm wie das Pils, schmeckt ähnlich neutral.",ischas
1042,Wilding Cider Ditcheat Hill,4.0,"Bristol, Gloucestershire","750ml bottle from Beer Zoo. Orangey golden colour, short-lived white foam head and aroma of tangy apple, barnyard funk, caramel hint. Taste is sweet and tangy, fruity apple, woody, orchardy, funky, some slight caramel, along with mellow tannins. Medium bodied, low soft carbonation, medium-dry tannic finish. Nicely drinkable.",danlo
1043,Union Corners Eau de Currant,3.4,"Madison, Wisconsin","On tap at brewpub

The final pour of the night was something unusual - a fruited brut kolsch. I generally enjoy the dry nature of brut beers. The additional flavors manage to transform it into a release that stands out from the typical kolsch.

AROMA / APPEARANCE
A bubbly colored body radiates with fruity currants and dry textures that   sets itself apart from the usual brut kolsch or IPA. Rather than a bone dry texture of champagne it layers on top a creamy fruit.

FLAVOR / PALATE
The blend of black currant and champagne transform this from the typical brut beer to a dark slightly chewy experience. While still very drinkable it definitely is transformed by the addition of dark fruits. While not my usual choice it does try something new without being a total disaster.",Brigadier
1044,Union Corners Joie de Vivre,3.4,"Madison, Wisconsin","On tap at brewpub

A playful Belgian influenced IPA takes things in a different direction than the usual release. While it still contains that trademark candi sugar it also adds a more malty tone than most. With releases like this I'll be sure to pay more attention to Union Corners in the future.

AROMA / APPEARANCE
A cool base the color of melted chocolate rests under a creamy vanilla head. The laid back core emits waves of malty yeast and candi sugar - almost like an Elephant Ear chased by iced tea. It then melts almost immediately into the background.

FLAVOR / PALATE
Driven mostly by a malty core the blend of iced tea and yeast warm the tongue. A cool texture grounded in mellow sun tea then melts on the throat. There's less bitterness than originally expected though it does enough to be memorable. I'd happily drink a full pint if there were not other options.",Brigadier
1045,Union Corners Seneca's Reserve,3.7,"Madison, Wisconsin","On tap at brewpub

A creamy regional stout shines with promise from first impression to the last sip. I was not sure what to expect at first but it grew on me until I seriously considered ordering a full pour. If this sits around until my next visit I may do so.

AROMA / APPEARANCE
Creamy oatmeal cookies soaked in soft fruity coffee warm the air with a gentle nose that soon fades away. The fluid black base dances freely around the glass.

FLAVOR / PALATE
Smoky coffee chased by a spoonful of oatmeal transition gently to a finish of dry cereal. The balanced finish lightens the mood before melting into a cool maltiness. A great benchmark for the brewery as a whole, this well executed stout should give you an idea of whether Union Corners is in your wheelhouse or not.",Brigadier
1046,Burnt Mill / Lost and Grounded Shadow Cast,3.7,"Badley, Suffolk","Can from Beermoth, Manchester. Black pour with a beige head. Chocolate toffee, burnt caramel, cocoa nose. Liquorice toffee, cocoa, chocolate, burnt caramel, whisper of smoke in the taste.",planky84
1047,Dunloe Jig of Death,4.0,"Davis, California",Tap at the Davis Beer Shoppe. Pours dark brown/black with a beige head. Aroma of bourbon and a touch of chocolate. Full bodied. Flavor is bourbon; toasted/burnt malt and a bit of chocolate. There is heat.  Some dark fruit. Good stuff.,bhensonb
1048,Spalter Freiheit alkoholfrei,2.2,"Spalt, Bavaria","33cl bottle. A clear golden beer with a white head. aroma is sweet malty, cornflakes, breadish malt. taste of moderate sweet breadish malt, cornflakes, moderate spicy bitter hops.",Beerhunter111
1049,Pariah Oktoberfest,2.9,"San Diego, California","Taster at the brewery. Clear, bronze color, with a small, bubbly, beige head. The aroma is toffee, wet grass, pine sap, and dust. Yeasty sweetness, with an off bitterness. Light body, with a syrupy, clingy palate. This is an odd lager.",GTAEgeek
1050,ORB Fistful of Raisins,3.6,"Darlington, Durham",Delt med Rune. Svart. Lavt tett mokkafarget skum. Tykk teppelacing. Aroma av melkesjokolade. Smaken kakao. Tørr. Enda tørrere ettersmak.,Finn
1051,Anspach & Hobday The Old English Stout,3.8,"Bermondsey, Greater London","Keg at stormbird Camberwell. A jet black, dark brown coloured pour with a thin lasting tan head. Aroma is tangy dark fruits, woody roast, tang, woody notes mildly musty in a good way.. Flavour is composed of semi sweet, woody roast, rich fruit cake, some booze, cola cubes, tangy dark fruits. Paalte is medium sweet, light tang, moderate carbonation. Good stuff, pretty rich.",mR_fr0g
1052,Pentrich Sample and Hold ,3.5,"Pentrich, Derbyshire","Keg at stormbird Camberwell. A milky golden orange coloured pour with a halo of white head. Aroma is juicy green mango, pithy citrus tropical fruits, doughy wheat. Flavour is composed milky wheat grains, pissy pithy citrus, grapefruit rind, green hop, sticky mango. Palate is semi sweet, mild hop burn, sticky, spicy moderate carbonation. Decent.",mR_fr0g
1053,AleSmith Grape Minds Think Alike,3.8,"San Diego, California","Small pour at the main bar at AleSmith. Pours a hazy, pale, straw color, with a small, foamy, white head. Buttery chardonnay, caramel, honeydew, almond, and green apple. Sweet and zesty, with a crisp acidity. Light and creamy. This is a subtle and enjoyable beer. Great balance and nice vinous notes.",GTAEgeek
1054,Moor Winter Warmer,3.6,"Bristol, Gloucestershire","Cask at Moor Vault - Bermondsey. Pours clear ruby-brown with a frothy, light beige head. Well rounded, nice dose of English yeast, lightly toasted mats, earth, a few leaves, dried berries, earth. Light to medium bodied with fine carbonation; good condition. Finishes with more dried berries, nips of leather and earth. Sound overall.",Leighton
1055,Brew Twenty2 Vanilla Stout,2.7,"Darlington , Durham",Delt med Rune. Svart. Mokkafarget filmskum. Lett lakrisaroma. Smaken kakao. Tørr. Litt uvariert.,Finn
1056,Buddelship Eisbrecher 2.0 BA,3.8,"Hamburg, Hamburg","Tap at Frisches Bier. Black, Brown lace. Eiskonfekt, coconut, vanilla, rum, medium full chewy, berry tartness, light roast, vanilla, berry finish, actually moreish.",jonas
1057,Buddelship Eisbrecher 2.0 BA,4.2,"Hamburg, Hamburg","Tap. Black color with beige head. Aroma is cocoa, cinnamon, tonka, mild roast, vanilla. Taste is chocolate, cinnamon, eiskonfekt, quite sweet and boozy, caramel. The aroma is amazing, the flavour a bit too eiskonfekt-like. Some tartness helps drinkability. Smooth velvety mouthfeel with fine-bubbled carbonation.",SinH4
1058,SeyBrew Lite,2.4,"Mahé, Seychelles","280ml bottle. Pours clear gold with a small white head. Aroma is malt, grass, grain, faint skunkiness. Light sweet and grainy taste, low bitter finish.",YantarCoast
1059,Mithril You Dirty Rat,2.6,"Richmond, North Yorkshire",Delt med Rune. Gylden. Skumring. Lett ferskenaroma. Smaken vassen. Spor av plommer. Lett tørr avslutning.,Finn
1060,Taft's DKB,3.6,"Cincinnati, Ohio","Draft at Pies & Pints on the Banks, served in a snifter. Pours a lightly cloudy gold with a finger of white head that eventually settles into a thick ring and uneven film. The aroma wouldn't lead you to believe there's any fruit at all in here, just standard wheaty-sourdough-straw-light lactic funk Berliner. The fruits are more present in the flavor, but not intensely so. Some melon and pineapple supplement the mango and passionfruit. Light-bodied, with moderate carbonation and a dry, tart, fruity mouthfeel. Restrained.",phaleslu
1061,Sonder Orange Julius Frosted,3.6,"Mason, Ohio","Draft at Pies & Pints on the Banks, served in a small snifter. Pours a super hazy but evenly hazed orange-gold with a white head that settles into a ring and island of film. Very sweet Creamsicle is all you need to know. Very light hops. Just orange, vanilla, and cream. Medium-bodied, with modest carbonation and a very sweet mouthfeel. A little overboard but fun to try.",phaleslu
1062,Daleside Vermont Black IPA,3.3,"Harrogate, North Yorkshire","Cask-conditioned at the Punchbowl (JDW) York, 22/12/2019. Deep brown in colour, with a thin, off-white, head. Caramel, some fruity sweetness, bready malts, citrus hops and orange peel,  leading to a moderately bitter finish. Good.",downender
1063,Jackie O's Frake Shake,3.8,"Athens, Ohio","Draft at Pies & Pints on the Banks, served in a small cylindrical glass. Pours a hazy orange with a moderate white head that settles into a thin ring and film, leaving plenty of lace around the glass. Notes of vanilla, sweet doughy malts, cream, floral zest, cherry, blood orange, and pineapple. All adjuncts are definitely present plus a few other notes. Medium-bodied, with moderate carbonation and a sweet mouthfeel. It grew on me with each sip. Fun beer.",phaleslu
1064,La Cumbre Formulation,3.6,"Albuquerque, New Mexico",juicy. grows on me. on tap at the source. good though have had more flavour from this hop.,Sammy
1065,La Cumbre / Modern Times / Pizza Port Big West,3.6,"Albuquerque, New Mexico",solid dipa. i like west coast resinous. more bitter ess than needed. on tap at Cumbre,Sammy
1066,The Hop Concept / Societe Mosaic Monday,3.6,"San Marcos, California","On draft at Lost Abbey. Golden pour, slightly hazy, with a white head. Citrus, grapefruit, melon, cracker, bitterness, and some grass. Decent IPA, but not amazing.",JohnnyJ
1067,Lost Abbey Meeting Of The Grinds,3.0,"San Marcos, California","On draft at the brewery. Reddish brown pour, with a beige head.  Tart, bourbon, lemon, coffee grinds, some fruits, and notes of oak. Weird mash up of flavors, coffee and bourbon but sour.",JohnnyJ
1068,Camerons Polaris,2.8,"Hartlepool, Durham",Delt med Rune. Gyldenbrun. Skumring. Nesten klar. Forsiktig fruktaroma. Smaken brøddeig. Søt. Tørr lett bitter avslutning.,Finn
1069,Three Kings New Order,3.1,"North Shields, Tyne & Wear",Delt med Rune. Gylden. Uklar. Filmskum. Sitrusaroma. Smaken sitrusfrukt & fersken. Tørr avslutning.,Finn
1070,Pennine Five Gold Rings,3.1,"Bedale, North Yorkshire",Delt med Rune. Gylden. Skumring. Grapefruktaroma. Smaken pærer. Litt søt. Forsiktig tørr avslutning.,Finn
1071,Melvin Son of Apocalypse ,4.0,"Alpine, Wyoming",From a pint can at Thai Me Up. Pours a slightly hazy gold with a thick off white head. Aromas of tropical fruit. Flavors are bitter grassy and pine.  Incredible flavor for a 5% beer.,Iphonephan
1072,Tapped Sorsby Stout,3.5,"Sheffield, South Yorkshire","Cask-conditioned at the Angel on the Green, York 18/12/2019. Near black in colour, with a frothy, beige, head. Milk chocolate, coffee beans, a touch of liquorice, some leafy hops, leading to a toasty finish. Enjoyable.",downender
1073,Aslin / Horus Buku Saigon,4.5,"Herndon, Virginia","Rami Rami is drinking a Buku Saigon by Aslin Beer Company at Powiśle

Cynamon, beczka, kawa, wanilia, jakis kurcze mietowy aromat? W czyms to juz bylo... lekkie w odbiorze mimo mega slodyczy, cialo srednio+... Niecodzienne i pyszne, znow chwc picia na wiaderka. No dobra, na szklanki.

Rami Rami: Moze to ta beczka po apple brandy te takie swiezsze, ozywcze nutki wnosi? Hgw

Rami Rami: Juz drugi aslin co mu przymiotnik „chlalny” pasuje... przy tym drobnym voltarzu, wow",rami_pl
1074,Aslin / Horus Buku Dùa,4.4,"Herndon, Virginia","Rami Rami is drinking a Buku Dùa by Aslin Beer Company at Powiśle

Beka, wanilia, rum, beczka, wanilia, rum. Kokos. Troche mniej ciala niz poprzednie asliny, ale tez padniej ulozony. Sliczna i ciekawa paleta. Naturalniejszy w odbiorze, chlalniejszy, tego to bym pyknal szklane nie kielonek... klasa wielka",rami_pl
1075,Black Lodge / Alpha Delta Tectonic,3.6,"Liverpool, Merseyside","Can from Honest Brew. Hazy golden body with a thin white head that fades. Steady carbonation. Faint lacing. Aroma of marmalade and dried grass. Flavour of apricot and peppery hops. Medium body with a smooth texture. Soft fizz. Dangerously easy to drink for the strength, but the hops aren’t quite singing in this.",jamestulloch
1076,Scorched Earth Now Watch Me Whip!,3.8,"Algonquin, Illinois","Aroma is strong pineapple, citrus and mild sweetness.  The flavor is fresh pineapple, malts and a hop/hop resin/spicy/slight lactose ice cream finish.",wlajwl
1077,Terrapin Los Bravos,2.7,"Athens, Georgia","Sports & Social, at the Battery, Atlanta, tap. Clear. It is what is is. Clear, pretty crisp, just a pilslager. Kickoff, 2020. With LuckyDog, et al.",Aurelius
1078,Terrapin Brew Lab Dunkel,3.6,"Athens, Georgia","This was a very satisfying pint.  Nice and malty. Clear, medium-dark brown, not much head. Toast, light roast, mild cocoa flavors. On tap, Terrapin Tap Room, Braves Stadium, Atlanta",Aurelius
1079,Marz Cryoflayer X,4.3,"Chicago, Illinois","Aroma is citrus/orange and big/complex hops.  The flavor is fruit, malts and a very bitter hop/orange/grapefruit juice finish.",wlajwl
